Patch_name,Percentage_of_tissue,Mean,Std
patch_0066664.png,89.2,0.8,0.126
patch_0039416.png,14.71,0.888,0.072
patch_0010198.png,100.0,0.522,0.2
patch_0039864.png,100.0,0.526,0.204
patch_0035803.png,94.69,0.66,0.225
patch_0058114.png,100.0,0.387,0.274
patch_0002438.png,100.0,0.549,0.191
patch_0016074.png,28.63,0.863,0.074
patch_0060788.png,54.62,0.884,0.064
patch_0049206.png,99.93,0.755,0.134
patch_0024763.png,99.97,0.647,0.183
patch_0045261.png,76.69,0.785,0.167
patch_0052738.png,96.64,0.702,0.202
patch_0065771.png,78.44,0.86,0.068
patch_0057066.png,15.7,0.897,0.066
patch_0069716.png,92.4,0.811,0.115
patch_0040298.png,99.45,0.662,0.16
patch_0044421.png,100.0,0.707,0.206
patch_0044853.png,29.59,0.895,0.053
patch_0029144.png,94.53,0.791,0.117
patch_0005394.png,84.62,0.785,0.1
patch_0056181.png,100.0,0.21,0.18
patch_0025123.png,69.02,0.782,0.154
patch_0048834.png,98.86,0.703,0.169
patch_0048446.png,98.66,0.765,0.165
patch_0037324.png,99.29,0.697,0.18
patch_0044386.png,67.59,0.875,0.051
patch_0005433.png,100.0,0.656,0.231
patch_0032808.png,60.33,0.853,0.128
patch_0056626.png,100.0,0.57,0.225
patch_0017193.png,99.95,0.581,0.185
patch_0064131.png,48.96,0.835,0.117
patch_0048497.png,98.94,0.601,0.187
patch_0061119.png,76.65,0.836,0.126
patch_0064647.png,100.0,0.394,0.231
patch_0009322.png,99.75,0.827,0.092
patch_0029195.png,92.89,0.756,0.123
patch_0037452.png,68.97,0.881,0.059
patch_0044882.png,38.42,0.88,0.054
patch_0037820.png,72.83,0.862,0.084
patch_0005345.png,39.17,0.884,0.052
patch_0068620.png,73.29,0.858,0.091
patch_0048330.png,61.24,0.886,0.056
patch_0009485.png,80.68,0.815,0.123
patch_0017142.png,23.19,0.872,0.114
patch_0044357.png,33.49,0.892,0.069
patch_0029632.png,73.84,0.762,0.187
patch_0041409.png,100.0,0.531,0.224
patch_0005890.png,97.3,0.687,0.137
patch_0069060.png,52.58,0.874,0.062
patch_0004977.png,67.4,0.862,0.06
patch_0036212.png,78.38,0.839,0.111
patch_0008910.png,84.13,0.832,0.103
patch_0065007.png,100.0,0.613,0.202
patch_0060759.png,76.92,0.81,0.152
patch_0040249.png,99.55,0.55,0.2
patch_0028072.png,52.05,0.871,0.058
patch_0045517.png,70.26,0.862,0.059
patch_0045965.png,60.8,0.807,0.165
patch_0016702.png,98.58,0.729,0.18
patch_0049902.png,100.0,0.594,0.191
patch_0049570.png,95.3,0.833,0.107
patch_0024015.png,97.74,0.676,0.182
patch_0043889.png,100.0,0.59,0.221
patch_0030459.png,100.0,0.657,0.202
patch_0035307.png,99.78,0.732,0.159
patch_0058662.png,100.0,0.622,0.206
patch_0066112.png,100.0,0.373,0.178
patch_0054605.png,56.25,0.849,0.097
patch_0039360.png,52.01,0.882,0.066
patch_0046870.png,72.66,0.856,0.07
patch_0046402.png,21.49,0.877,0.112
patch_0015617.png,99.77,0.73,0.149
patch_0010149.png,86.3,0.788,0.087
patch_0055045.png,100.0,0.784,0.128
patch_0067752.png,93.03,0.808,0.147
patch_0034935.png,100.0,0.584,0.22
patch_0006250.png,42.7,0.846,0.143
patch_0018797.png,99.97,0.218,0.179
patch_0026740.png,52.33,0.837,0.072
patch_0038287.png,93.01,0.84,0.08
patch_0047242.png,100.0,0.683,0.191
patch_0006985.png,99.96,0.497,0.303
patch_0036673.png,19.92,0.893,0.091
patch_0004164.png,97.93,0.702,0.152
patch_0069401.png,37.44,0.868,0.104
patch_0069873.png,65.3,0.862,0.069
patch_0060338.png,97.48,0.694,0.193
patch_0065466.png,100.0,0.576,0.227
patch_0008103.png,68.21,0.847,0.116
patch_0028413.png,56.97,0.871,0.081
patch_0028861.png,100.0,0.587,0.198
patch_0040628.png,75.85,0.874,0.05
patch_0024806.png,99.35,0.608,0.258
patch_0024474.png,99.25,0.693,0.145
patch_0052388.png,88.41,0.748,0.146
patch_0016363.png,12.7,0.882,0.061
patch_0017284.png,56.18,0.852,0.07
patch_0064226.png,100.0,0.608,0.197
patch_0056943.png,49.12,0.88,0.062
patch_0025593.png,74.02,0.799,0.152
patch_0056531.png,100.0,0.259,0.191
patch_0061578.png,66.29,0.838,0.126
patch_0068241.png,78.33,0.789,0.169
patch_0044091.png,73.86,0.791,0.126
patch_0029986.png,98.35,0.797,0.12
patch_0064581.png,76.47,0.853,0.105
patch_0017951.png,27.3,0.881,0.052
patch_0017523.png,97.62,0.833,0.093
patch_0048751.png,99.64,0.3,0.28
patch_0056296.png,97.8,0.691,0.196
patch_0025234.png,52.92,0.783,0.143
patch_0005083.png,98.56,0.352,0.243
patch_0041068.png,73.56,0.765,0.143
patch_0068994.png,90.01,0.653,0.212
patch_0029253.png,99.29,0.407,0.243
patch_0044736.png,74.76,0.87,0.061
patch_0037794.png,77.41,0.869,0.077
patch_0055424.png,93.69,0.817,0.13
patch_0026486.png,100.0,0.415,0.231
patch_0055856.png,82.98,0.85,0.089
patch_0038141.png,99.02,0.785,0.154
patch_0031678.png,76.72,0.823,0.144
patch_0006631.png,91.51,0.764,0.148
patch_0047184.png,82.64,0.828,0.088
patch_0034126.png,95.04,0.838,0.087
patch_0059443.png,96.41,0.833,0.125
patch_0014436.png,34.3,0.876,0.084
patch_0014844.png,99.14,0.787,0.107
patch_0067494.png,28.93,0.892,0.051
patch_0026321.png,70.18,0.884,0.053
patch_0055383.png,26.35,0.884,0.095
patch_0018823.png,99.13,0.34,0.227
patch_0018451.png,82.88,0.834,0.086
patch_0034681.png,85.81,0.795,0.16
patch_0047623.png,73.99,0.848,0.066
patch_0058203.png,100.0,0.369,0.223
patch_0035766.png,88.85,0.847,0.098
patch_0007071.png,49.69,0.862,0.085
patch_0030038.png,100.0,0.624,0.2
patch_0039701.png,20.72,0.885,0.083
patch_0054264.png,41.97,0.878,0.066
patch_0066573.png,91.07,0.819,0.144
patch_0066901.png,60.69,0.843,0.118
patch_0022598.png,96.36,0.779,0.111
patch_0051948.png,99.21,0.618,0.215
patch_0046063.png,55.7,0.863,0.056
patch_0010528.png,37.75,0.872,0.051
patch_0015276.png,73.79,0.842,0.067
patch_0030973.png,73.83,0.864,0.083
patch_0030501.png,73.65,0.805,0.163
patch_0007548.png,30.66,0.88,0.077
patch_0051003.png,25.69,0.894,0.052
patch_0046928.png,100.0,0.449,0.219
patch_0043204.png,75.34,0.843,0.1
patch_0010011.png,81.46,0.854,0.09
patch_0027058.png,93.34,0.679,0.21
patch_0022706.png,100.0,0.591,0.218
patch_0050643.png,93.6,0.468,0.241
patch_0038478.png,84.88,0.822,0.096
patch_0006308.png,57.58,0.864,0.058
patch_0031341.png,53.84,0.874,0.053
patch_0003456.png,99.94,0.371,0.229
patch_0023146.png,24.68,0.884,0.098
patch_0026618.png,25.05,0.878,0.11
patch_0011651.png,81.64,0.839,0.076
patch_0042836.png,100.0,0.16,0.189
patch_0042444.png,79.25,0.837,0.073
patch_0031894.png,66.1,0.871,0.073
patch_0018168.png,99.86,0.186,0.141
patch_0032254.png,99.0,0.7,0.183
patch_0068778.png,97.96,0.82,0.097
patch_0037978.png,100.0,0.253,0.204
patch_0012744.png,99.61,0.242,0.223
patch_0032981.png,99.89,0.55,0.197
patch_0041551.png,99.73,0.796,0.146
patch_0041923.png,42.47,0.859,0.112
patch_0069138.png,100.0,0.749,0.175
patch_0033414.png,99.86,0.422,0.208
patch_0033866.png,56.35,0.874,0.065
patch_0057648.png,55.45,0.832,0.135
patch_0060601.png,100.0,0.401,0.243
patch_0052116.png,99.47,0.579,0.182
patch_0040311.png,99.96,0.547,0.218
patch_0013104.png,99.83,0.767,0.152
patch_0049428.png,99.59,0.822,0.1
patch_0021613.png,86.32,0.811,0.142
patch_0038019.png,99.73,0.568,0.177
patch_0011597.png,99.0,0.643,0.177
patch_0050222.png,100.0,0.702,0.158
patch_0023280.png,65.99,0.865,0.057
patch_0059969.png,99.34,0.644,0.216
patch_0003037.png,89.34,0.829,0.084
patch_0042782.png,100.0,0.556,0.21
patch_0011230.png,88.77,0.776,0.169
patch_0062292.png,45.56,0.893,0.056
patch_0026279.png,29.99,0.879,0.097
patch_0023527.png,31.94,0.868,0.1
patch_0023955.png,100.0,0.857,0.109
patch_0050585.png,94.37,0.752,0.175
patch_0003790.png,54.35,0.86,0.061
patch_0031087.png,100.0,0.591,0.189
patch_0042025.png,98.44,0.808,0.128
patch_0018509.png,99.34,0.26,0.212
patch_0030160.png,28.7,0.884,0.055
patch_0015489.png,100.0,0.587,0.232
patch_0066859.png,46.64,0.848,0.108
patch_0051462.png,99.8,0.599,0.199
patch_0051810.png,100.0,0.548,0.198
patch_0063375.png,96.98,0.787,0.14
patch_0039659.png,92.2,0.709,0.196
patch_0019349.png,33.74,0.884,0.052
patch_0043665.png,37.78,0.86,0.087
patch_0035199.png,55.16,0.88,0.058
patch_0027439.png,85.93,0.773,0.141
patch_0010470.png,100.0,0.504,0.215
patch_0069559.png,85.03,0.74,0.178
patch_0033075.png,81.49,0.867,0.082
patch_0045789.png,99.03,0.549,0.208
patch_0052905.png,73.78,0.856,0.091
patch_0052577.png,99.51,0.594,0.219
patch_0060260.png,100.0,0.303,0.209
patch_0057229.png,96.35,0.771,0.141
patch_0040770.png,97.33,0.692,0.191
patch_0021272.png,100.0,0.504,0.232
patch_0013565.png,62.55,0.86,0.058
patch_0056469.png,100.0,0.608,0.199
patch_0061852.png,100.0,0.584,0.213
patch_0061420.png,99.75,0.832,0.118
patch_0053337.png,99.67,0.835,0.103
patch_0032635.png,99.31,0.708,0.173
patch_0068319.png,80.05,0.852,0.093
patch_0041697.png,85.23,0.869,0.054
patch_0061387.png,50.26,0.869,0.099
patch_0048609.png,42.47,0.824,0.172
patch_0012325.png,99.42,0.515,0.192
patch_0053490.png,95.64,0.732,0.208
patch_0020840.png,100.0,0.587,0.197
patch_0020432.png,100.0,0.165,0.165
patch_0041130.png,96.8,0.713,0.169
patch_0044118.png,98.96,0.691,0.172
patch_0012821.png,98.79,0.377,0.284
patch_0012453.png,90.18,0.838,0.1
patch_0020344.png,77.66,0.836,0.113
patch_0032143.png,48.06,0.878,0.076
patch_0053833.png,99.96,0.726,0.168
patch_0020891.png,90.68,0.752,0.162
patch_0064408.png,99.12,0.709,0.193
patch_0021976.png,29.86,0.878,0.085
patch_0021504.png,100.0,0.443,0.166
patch_0013213.png,52.4,0.835,0.106
patch_0040006.png,100.0,0.557,0.221
patch_0069588.png,58.73,0.849,0.119
patch_0065248.png,100.0,0.547,0.199
patch_0052201.png,99.92,0.154,0.181
patch_0060964.png,50.4,0.846,0.104
patch_0049098.png,100.0,0.703,0.172
patch_0060516.png,97.33,0.818,0.139
patch_0033703.png,100.0,0.195,0.222
patch_0022411.png,84.98,0.818,0.132
patch_0022863.png,41.41,0.879,0.051
patch_0015458.png,62.78,0.863,0.093
patch_0066888.png,24.86,0.86,0.142
patch_0010306.png,71.83,0.832,0.107
patch_0043113.png,99.95,0.584,0.211
patch_0051314.png,68.06,0.856,0.062
patch_0063403.png,94.38,0.8,0.147
patch_0054838.png,97.51,0.702,0.21
patch_0019398.png,59.52,0.852,0.115
patch_0030616.png,99.52,0.805,0.121
patch_0035148.png,51.87,0.869,0.062
patch_0070044.png,96.54,0.842,0.115
patch_0042753.png,100.0,0.403,0.223
patch_0062996.png,48.88,0.847,0.113
patch_0014218.png,90.31,0.729,0.171
patch_0034708.png,31.77,0.893,0.054
patch_0003741.png,24.46,0.861,0.073
patch_0031056.png,93.95,0.283,0.293
patch_0050554.png,98.08,0.767,0.172
patch_0050926.png,100.0,0.77,0.124
patch_0057699.png,93.62,0.778,0.152
patch_0021165.png,99.88,0.606,0.171
patch_0008899.png,83.42,0.832,0.092
patch_0045339.png,29.29,0.879,0.093
patch_0040467.png,35.47,0.886,0.056
patch_0040815.png,55.43,0.815,0.126
patch_0060177.png,100.0,0.454,0.24
patch_0052660.png,33.96,0.877,0.077
patch_0065629.png,100.0,0.633,0.19
patch_0001475.png,99.22,0.631,0.166
patch_0001807.png,66.78,0.829,0.118
patch_0033362.png,97.1,0.725,0.193
patch_0032285.png,98.41,0.498,0.228
patch_0044579.png,99.62,0.74,0.161
patch_0053787.png,98.43,0.427,0.229
patch_0020725.png,12.63,0.9,0.078
patch_0061090.png,64.15,0.884,0.057
patch_0012032.png,80.91,0.858,0.081
patch_0005919.png,99.76,0.584,0.181
patch_0032950.png,95.38,0.552,0.295
patch_0020082.png,100.0,0.174,0.17
patch_0053020.png,99.17,0.351,0.256
patch_0031390.png,98.81,0.549,0.226
patch_0042332.png,88.95,0.864,0.062
patch_0003487.png,16.54,0.885,0.05
patch_0050692.png,99.95,0.75,0.17
patch_0062185.png,79.69,0.816,0.142
patch_0031845.png,98.75,0.457,0.271
patch_0031437.png,61.38,0.564,0.356
patch_0070382.png,34.84,0.877,0.083
patch_0034369.png,47.62,0.873,0.059
patch_0050135.png,57.62,0.858,0.069
patch_0011680.png,100.0,0.73,0.148
patch_0010767.png,100.0,0.29,0.209
patch_0022070.png,67.7,0.868,0.063
patch_0007599.png,44.63,0.86,0.109
patch_0043900.png,100.0,0.493,0.24
patch_0043572.png,99.95,0.621,0.196
patch_0027089.png,52.28,0.854,0.082
patch_0051775.png,95.71,0.79,0.12
patch_0002560.png,98.92,0.74,0.146
patch_0068939.png,95.54,0.825,0.125
patch_0032067.png,56.05,0.83,0.148
patch_0037739.png,74.77,0.791,0.169
patch_0009049.png,98.29,0.849,0.082
patch_0053917.png,98.45,0.609,0.22
patch_0061272.png,99.96,0.56,0.224
patch_0041762.png,99.76,0.671,0.167
patch_0005789.png,48.74,0.862,0.092
patch_0029559.png,98.42,0.65,0.187
patch_0012577.png,96.94,0.8,0.131
patch_0012905.png,48.48,0.846,0.135
patch_0057809.png,96.8,0.772,0.155
patch_0060432.png,50.41,0.83,0.133
patch_0060840.png,99.62,0.647,0.215
patch_0013490.png,63.41,0.843,0.117
patch_0052325.png,99.06,0.778,0.169
patch_0008609.png,96.99,0.791,0.132
patch_0021387.png,19.03,0.881,0.1
patch_0036179.png,95.16,0.809,0.136
patch_0040685.png,89.7,0.812,0.133
patch_0033627.png,70.63,0.865,0.074
patch_0013337.png,100.0,0.302,0.208
patch_0060395.png,55.83,0.88,0.062
patch_0016469.png,99.9,0.792,0.153
patch_0052482.png,100.0,0.65,0.197
patch_0021852.png,99.46,0.822,0.103
patch_0001697.png,35.19,0.862,0.082
patch_0033180.png,74.13,0.815,0.146
patch_0040122.png,31.51,0.851,0.146
patch_0063955.png,92.89,0.733,0.195
patch_0063527.png,92.83,0.854,0.091
patch_0022292.png,100.0,0.425,0.209
patch_0051230.png,65.28,0.839,0.119
patch_0066279.png,86.41,0.859,0.093
patch_0058509.png,57.31,0.828,0.14
patch_0030732.png,100.0,0.706,0.159
patch_0043790.png,99.82,0.525,0.215
patch_0063280.png,100.0,0.475,0.207
patch_0022947.png,68.12,0.846,0.057
patch_0051597.png,73.39,0.771,0.166
patch_0022535.png,100.0,0.504,0.231
patch_0046769.png,24.64,0.882,0.089
patch_0019969.png,29.15,0.868,0.103
patch_0030095.png,58.74,0.861,0.088
patch_0031172.png,99.89,0.652,0.187
patch_0003665.png,68.49,0.846,0.079
patch_0059349.png,97.12,0.711,0.21
patch_0067439.png,99.92,0.644,0.217
patch_0050802.png,98.86,0.68,0.196
patch_0050470.png,15.7,0.884,0.056
patch_0062367.png,90.11,0.852,0.083
patch_0042677.png,86.45,0.859,0.087
patch_0047129.png,26.98,0.856,0.132
patch_0070160.png,95.55,0.722,0.175
patch_0023375.png,99.95,0.646,0.176
patch_0026859.png,31.7,0.871,0.085
patch_0055489.png,86.75,0.856,0.074
patch_0011810.png,24.18,0.895,0.053
patch_0011462.png,99.44,0.747,0.164
patch_0052744.png,53.82,0.865,0.076
patch_0060053.png,84.7,0.839,0.1
patch_0001923.png,100.0,0.502,0.218
patch_0036518.png,84.84,0.753,0.175
patch_0016008.png,53.94,0.849,0.082
patch_0013756.png,81.61,0.826,0.11
patch_0033993.png,57.44,0.866,0.055
patch_0040543.png,77.48,0.855,0.07
patch_0037358.png,29.3,0.879,0.08
patch_0032874.png,58.99,0.866,0.062
patch_0032406.png,87.64,0.748,0.189
patch_0061613.png,89.23,0.757,0.174
patch_0053104.png,72.75,0.856,0.062
patch_0029138.png,72.58,0.85,0.095
patch_0041303.png,70.25,0.871,0.073
patch_0048848.png,55.87,0.832,0.112
patch_0017648.png,59.8,0.836,0.102
patch_0003204.png,99.78,0.829,0.114
patch_0059728.png,100.0,0.693,0.206
patch_0031513.png,99.98,0.538,0.21
patch_0031961.png,100.0,0.735,0.184
patch_0062706.png,85.94,0.843,0.121
patch_0050011.png,67.48,0.863,0.076
patch_0067058.png,98.58,0.709,0.158
patch_0047548.png,76.33,0.812,0.093
patch_0034998.png,95.6,0.718,0.196
patch_0042216.png,58.42,0.876,0.057
patch_0023714.png,91.13,0.637,0.215
patch_0051651.png,37.72,0.882,0.059
patch_0030353.png,80.0,0.809,0.103
patch_0043456.png,98.66,0.532,0.218
patch_0046308.png,100.0,0.686,0.188
patch_0043320.png,79.91,0.816,0.125
patch_0030382.png,100.0,0.546,0.224
patch_0002495.png,31.67,0.868,0.09
patch_0051680.png,76.97,0.805,0.118
patch_0022622.png,96.9,0.789,0.134
patch_0063197.png,76.71,0.875,0.073
patch_0010135.png,99.78,0.329,0.236
patch_0043487.png,83.72,0.834,0.118
patch_0030857.png,90.73,0.772,0.193
patch_0022185.png,99.89,0.718,0.16
patch_0051127.png,100.0,0.606,0.229
patch_0010692.png,99.78,0.797,0.147
patch_0063630.png,39.11,0.859,0.098
patch_0054679.png,13.78,0.889,0.052
patch_0011775.png,51.77,0.862,0.087
patch_0023062.png,93.64,0.795,0.126
patch_0070277.png,26.54,0.87,0.103
patch_0042560.png,99.36,0.424,0.234
patch_0042912.png,30.86,0.891,0.058
patch_0050767.png,87.53,0.851,0.092
patch_0047599.png,52.28,0.875,0.051
patch_0034949.png,28.38,0.862,0.086
patch_0003900.png,56.4,0.881,0.05
patch_0012660.png,31.33,0.888,0.055
patch_0025629.png,26.14,0.87,0.116
patch_0020177.png,96.08,0.749,0.145
patch_0037389.png,45.54,0.843,0.117
patch_0041475.png,64.29,0.813,0.081
patch_0048899.png,50.63,0.863,0.055
patch_0061165.png,99.35,0.698,0.225
patch_0053672.png,55.47,0.874,0.082
patch_0017699.png,45.77,0.837,0.14
patch_0000815.png,31.55,0.89,0.051
patch_0032370.png,10.76,0.898,0.055
patch_0033297.png,99.46,0.624,0.149
patch_0040235.png,99.93,0.599,0.192
patch_0021737.png,37.71,0.84,0.143
patch_0052795.png,99.43,0.684,0.147
patch_0024069.png,99.56,0.692,0.163
patch_0013020.png,100.0,0.527,0.211
patch_0060082.png,72.04,0.831,0.138
patch_0004579.png,100.0,0.576,0.212
patch_0040592.png,82.49,0.862,0.053
patch_0033530.png,47.82,0.884,0.061
patch_0001227.png,78.25,0.826,0.079
patch_0052032.png,14.59,0.89,0.093
patch_0021090.png,64.9,0.868,0.066
patch_0060725.png,93.04,0.832,0.113
patch_0023403.png,100.0,0.664,0.177
patch_0014838.png,90.7,0.792,0.167
patch_0011314.png,100.0,0.434,0.228
patch_0042101.png,86.63,0.869,0.057
patch_0050306.png,86.36,0.651,0.215
patch_0062863.png,32.72,0.877,0.094
patch_0062411.png,99.05,0.736,0.149
patch_0055458.png,100.0,0.528,0.173
patch_0031604.png,98.1,0.723,0.188
patch_0043741.png,99.8,0.719,0.158
patch_0010926.png,52.15,0.853,0.101
patch_0010554.png,19.08,0.882,0.06
patch_0022243.png,88.42,0.581,0.266
patch_0002753.png,58.08,0.859,0.062
patch_0030044.png,51.05,0.853,0.1
patch_0054218.png,59.64,0.854,0.112
patch_0063251.png,93.68,0.841,0.097
patch_0051934.png,96.06,0.703,0.259
patch_0022996.png,97.12,0.712,0.149
patch_0051546.png,99.06,0.799,0.123
patch_0040654.png,96.46,0.607,0.213
patch_0060891.png,100.0,0.567,0.18
patch_0013441.png,49.51,0.82,0.135
patch_0013833.png,43.51,0.862,0.076
patch_0024408.png,99.12,0.72,0.12
patch_0001646.png,98.07,0.472,0.231
patch_0033151.png,48.9,0.861,0.095
patch_0060344.png,93.32,0.774,0.159
patch_0021883.png,100.0,0.633,0.198
patch_0052821.png,21.77,0.878,0.103
patch_0065868.png,91.59,0.821,0.109
patch_0020516.png,99.28,0.412,0.209
patch_0009098.png,100.0,0.297,0.208
patch_0025248.png,95.59,0.696,0.175
patch_0012201.png,94.06,0.815,0.097
patch_0041014.png,100.0,0.212,0.208
patch_0053213.png,43.06,0.859,0.093
patch_0061504.png,97.3,0.628,0.235
patch_0005758.png,98.31,0.638,0.209
patch_0032711.png,86.94,0.813,0.14
patch_0029588.png,63.76,0.857,0.072
patch_0017066.png,42.23,0.838,0.123
patch_0048214.png,21.63,0.89,0.055
patch_0012738.png,94.45,0.773,0.137
patch_0025771.png,100.0,0.37,0.222
patch_0029716.png,21.12,0.897,0.053
patch_0044273.png,23.84,0.886,0.054
patch_0064763.png,94.98,0.79,0.14
patch_0056074.png,98.82,0.354,0.227
patch_0032228.png,98.7,0.353,0.265
patch_0068704.png,100.0,0.5,0.225
patch_0037904.png,39.31,0.883,0.051
patch_0037576.png,71.43,0.861,0.065
patch_0036491.png,100.0,0.789,0.131
patch_0045841.png,93.48,0.779,0.093
patch_0045433.png,98.85,0.585,0.223
patch_0028156.png,67.15,0.876,0.051
patch_0024131.png,78.01,0.827,0.098
patch_0016626.png,85.68,0.827,0.102
patch_0065684.png,94.96,0.809,0.158
patch_0004853.png,39.26,0.853,0.078
patch_0004421.png,73.19,0.774,0.181
patch_0033468.png,40.27,0.854,0.135
patch_0057634.png,96.97,0.819,0.13
patch_0024696.png,99.24,0.854,0.076
patch_0065123.png,14.38,0.895,0.076
patch_0016181.png,100.0,0.498,0.206
patch_0046954.png,77.0,0.783,0.179
patch_0035584.png,99.96,0.733,0.176
patch_0043278.png,89.41,0.841,0.108
patch_0007293.png,95.61,0.694,0.202
patch_0039991.png,78.16,0.798,0.134
patch_0066791.png,99.07,0.479,0.231
patch_0015733.png,99.53,0.738,0.186
patch_0058746.png,68.35,0.798,0.147
patch_0035223.png,99.74,0.766,0.158
patch_0063768.png,98.89,0.854,0.104
patch_0015094.png,100.0,0.806,0.138
patch_0066036.png,48.29,0.879,0.07
patch_0026664.png,54.99,0.873,0.05
patch_0018114.png,38.91,0.882,0.07
patch_0055161.png,95.9,0.761,0.132
patch_0038876.png,97.83,0.695,0.212
patch_0038404.png,98.35,0.728,0.143
patch_0062128.png,44.32,0.872,0.069
patch_0006374.png,89.88,0.804,0.126
patch_0034463.png,100.0,0.259,0.227
patch_0059106.png,94.53,0.786,0.159
patch_0069282.png,14.33,0.897,0.062
patch_0028945.png,92.77,0.781,0.162
patch_0016247.png,100.0,0.2,0.17
patch_0008780.png,99.52,0.776,0.105
patch_0049035.png,97.29,0.792,0.136
patch_0024922.png,25.65,0.876,0.092
patch_0069957.png,47.06,0.88,0.069
patch_0069525.png,80.58,0.82,0.097
patch_0033009.png,93.65,0.815,0.081
patch_0004040.png,100.0,0.683,0.163
patch_0008027.png,98.8,0.319,0.214
patch_0052979.png,100.0,0.634,0.177
patch_0065542.png,99.21,0.778,0.132
patch_0065930.png,26.46,0.893,0.068
patch_0057255.png,95.06,0.706,0.216
patch_0049792.png,28.39,0.876,0.092
patch_0017407.png,99.45,0.733,0.165
patch_0017875.png,97.44,0.541,0.237
patch_0044612.png,43.43,0.873,0.066
patch_0056415.png,99.55,0.814,0.111
patch_0064302.png,76.53,0.79,0.165
patch_0009667.png,41.17,0.836,0.051
patch_0037117.png,72.9,0.86,0.066
patch_0005600.png,67.71,0.831,0.083
patch_0032649.png,100.0,0.694,0.17
patch_0068365.png,89.01,0.823,0.127
patch_0026205.png,96.76,0.547,0.227
patch_0014960.png,91.57,0.794,0.11
patch_0014512.png,96.42,0.835,0.089
patch_0047707.png,100.0,0.541,0.214
patch_0042059.png,90.68,0.876,0.053
patch_0018575.png,84.82,0.828,0.118
patch_0018907.png,88.73,0.473,0.292
patch_0038065.png,100.0,0.662,0.177
patch_0011999.png,56.27,0.86,0.065
patch_0062549.png,91.82,0.828,0.113
patch_0055972.png,88.28,0.62,0.245
patch_0055500.png,77.26,0.841,0.079
patch_0067217.png,42.26,0.874,0.088
patch_0059567.png,53.1,0.889,0.056
patch_0059915.png,88.41,0.758,0.174
