Patch_name,Percentage_of_tissue,Mean,Std
patch_0047819.png,99.92,0.612,0.224
patch_0018619.png,99.77,0.783,0.135
patch_0042335.png,99.41,0.838,0.12
patch_0031397.png,100.0,0.723,0.177
patch_0011120.png,100.0,0.652,0.208
patch_0026169.png,100.0,0.384,0.251
patch_0023637.png,99.96,0.777,0.144
patch_0003327.png,99.88,0.826,0.134
patch_0031430.png,99.32,0.753,0.153
patch_0031842.png,100.0,0.602,0.237
patch_0042492.png,99.91,0.769,0.156
patch_0006479.png,56.82,0.897,0.052
patch_0011687.png,99.46,0.742,0.199
patch_0038309.png,99.51,0.79,0.149
patch_0023190.png,98.08,0.731,0.171
patch_0022077.png,99.95,0.834,0.116
patch_0027729.png,90.92,0.861,0.096
patch_0010760.png,95.18,0.745,0.21
patch_0043575.png,100.0,0.76,0.149
patch_0019059.png,99.84,0.776,0.155
patch_0043907.png,99.95,0.842,0.104
patch_0035289.png,98.38,0.847,0.1
patch_0015799.png,96.27,0.73,0.223
patch_0039549.png,100.0,0.697,0.193
patch_0007239.png,99.17,0.775,0.158
patch_0030270.png,98.34,0.743,0.207
patch_0002567.png,99.77,0.877,0.068
patch_0002915.png,99.8,0.817,0.144
patch_0021162.png,98.92,0.74,0.175
patch_0049359.png,96.72,0.753,0.147
patch_0013675.png,76.43,0.79,0.191
patch_0040812.png,99.8,0.753,0.155
patch_0040460.png,99.84,0.792,0.13
patch_0033365.png,100.0,0.6,0.268
patch_0001800.png,99.83,0.845,0.111
patch_0001472.png,98.88,0.831,0.129
patch_0045499.png,95.65,0.829,0.13
patch_0036849.png,99.35,0.805,0.123
patch_0000595.png,99.16,0.78,0.173
patch_0032282.png,99.37,0.864,0.088
patch_0041220.png,99.86,0.817,0.125
patch_0012035.png,97.74,0.774,0.177
patch_0048519.png,99.83,0.787,0.164
patch_0020722.png,97.65,0.805,0.133
patch_0000232.png,97.27,0.737,0.18
patch_0041587.png,99.95,0.849,0.113
patch_0032957.png,100.0,0.759,0.146
patch_0032525.png,99.49,0.764,0.142
patch_0012792.png,98.36,0.853,0.094
patch_0009979.png,99.63,0.755,0.159
patch_0020085.png,99.58,0.784,0.151
patch_0010301.png,99.85,0.816,0.127
patch_0027348.png,99.87,0.874,0.069
patch_0022864.png,100.0,0.689,0.188
patch_0022416.png,100.0,0.844,0.101
patch_0043114.png,100.0,0.684,0.228
patch_0019438.png,99.69,0.695,0.207
patch_0039128.png,99.85,0.77,0.149
patch_0002106.png,95.63,0.816,0.138
patch_0030611.png,99.95,0.771,0.153
patch_0007658.png,99.73,0.86,0.095
patch_0018278.png,99.9,0.56,0.231
patch_0042754.png,99.58,0.821,0.124
patch_0023256.png,99.95,0.669,0.18
patch_0026508.png,100.0,0.813,0.129
patch_0011933.png,99.86,0.815,0.122
patch_0006018.png,98.61,0.878,0.069
patch_0031051.png,99.77,0.768,0.147
patch_0003746.png,98.76,0.852,0.096
patch_0023983.png,99.89,0.727,0.191
patch_0038768.png,99.85,0.772,0.153
patch_0041641.png,98.95,0.602,0.237
patch_0029808.png,100.0,0.822,0.127
patch_0020343.png,100.0,0.776,0.149
patch_0012454.png,99.81,0.844,0.105
patch_0032144.png,99.72,0.736,0.152
patch_0000653.png,71.34,0.888,0.067
patch_0020896.png,99.13,0.869,0.08
patch_0013214.png,100.0,0.643,0.209
patch_0016938.png,99.8,0.723,0.179
patch_0021503.png,99.72,0.829,0.116
patch_0021971.png,99.88,0.729,0.185
patch_0040001.png,99.73,0.835,0.116
patch_0024988.png,100.0,0.656,0.194
patch_0001013.png,95.24,0.782,0.164
patch_0033704.png,98.3,0.872,0.077
patch_0024764.png,99.89,0.829,0.131
patch_0049201.png,97.93,0.774,0.142
patch_0016073.png,99.81,0.854,0.092
patch_0045266.png,99.88,0.833,0.123
patch_0028703.png,99.59,0.842,0.105
patch_0040538.png,99.78,0.837,0.112
patch_0008213.png,99.88,0.789,0.155
patch_0001958.png,91.26,0.88,0.078
patch_0036911.png,99.89,0.768,0.155
patch_0036563.png,100.0,0.681,0.206
patch_0004274.png,99.96,0.817,0.129
patch_0005393.png,100.0,0.835,0.112
patch_0041378.png,99.44,0.816,0.131
patch_0029143.png,99.84,0.844,0.104
patch_0044854.png,91.74,0.881,0.073
patch_0037484.png,95.28,0.871,0.077
patch_0044426.png,100.0,0.798,0.142
patch_0017633.png,100.0,0.718,0.196
patch_0048441.png,99.95,0.762,0.167
patch_0048833.png,99.47,0.81,0.142
patch_0025124.png,98.07,0.792,0.147
patch_0005846.png,33.8,0.899,0.069
patch_0005434.png,99.53,0.868,0.08
patch_0044381.png,99.71,0.819,0.116
patch_0037323.png,98.57,0.868,0.079
patch_0009453.png,99.95,0.63,0.229
patch_0009821.png,94.8,0.883,0.061
patch_0017194.png,99.81,0.798,0.14
patch_0025683.png,99.69,0.596,0.219
patch_0006286.png,99.61,0.846,0.099
patch_0018741.png,99.11,0.85,0.113
patch_0034591.png,98.4,0.863,0.085
patch_0047941.png,99.78,0.726,0.191
patch_0014726.png,95.31,0.883,0.069
patch_0038984.png,94.04,0.725,0.186
patch_0011078.png,98.09,0.86,0.102
patch_0026031.png,100.0,0.71,0.165
patch_0031568.png,99.83,0.816,0.139
patch_0006521.png,100.0,0.838,0.114
patch_0006953.png,99.08,0.724,0.173
patch_0034236.png,99.87,0.781,0.168
patch_0047294.png,92.62,0.878,0.076
patch_0014081.png,54.92,0.895,0.058
patch_0026796.png,99.54,0.784,0.134
patch_0038251.png,98.97,0.839,0.109
patch_0027671.png,98.28,0.875,0.068
patch_0010638.png,99.39,0.837,0.111
patch_0015166.png,100.0,0.768,0.151
patch_0046373.png,100.0,0.79,0.145
patch_0002398.png,99.43,0.861,0.091
patch_0019101.png,98.96,0.86,0.099
patch_0039863.png,99.71,0.828,0.113
patch_0039411.png,97.02,0.889,0.054
patch_0022688.png,100.0,0.596,0.214
patch_0035476.png,98.04,0.54,0.236
patch_0035804.png,99.75,0.845,0.101
patch_0007361.png,100.0,0.367,0.266
patch_0030328.png,100.0,0.794,0.127
patch_0044047.png,99.23,0.741,0.165
patch_0029950.png,100.0,0.647,0.192
patch_0029522.png,100.0,0.837,0.116
patch_0041719.png,98.8,0.796,0.139
patch_0025545.png,100.0,0.804,0.138
patch_0025937.png,99.2,0.686,0.221
patch_0048020.png,98.81,0.845,0.109
patch_0009795.png,99.37,0.761,0.158
patch_0017252.png,99.53,0.705,0.174
patch_0029285.png,99.86,0.816,0.132
patch_0037742.png,100.0,0.784,0.139
patch_0005055.png,99.78,0.802,0.148
patch_0048787.png,66.8,0.885,0.071
patch_0017987.png,99.04,0.8,0.139
patch_0009032.png,99.57,0.829,0.121
patch_0016412.png,100.0,0.704,0.206
patch_0016860.png,99.54,0.706,0.179
patch_0021829.png,100.0,0.487,0.246
patch_0024305.png,100.0,0.773,0.141
patch_0040159.png,98.78,0.766,0.156
patch_0028362.png,99.39,0.809,0.135
patch_0045607.png,99.2,0.835,0.107
patch_0008672.png,99.81,0.859,0.09
patch_0013899.png,99.26,0.843,0.1
patch_0004615.png,99.01,0.778,0.176
patch_0036102.png,99.95,0.822,0.115
patch_0015975.png,99.59,0.839,0.109
patch_0015507.png,99.92,0.746,0.157
patch_0010259.png,91.17,0.738,0.205
patch_0027210.png,100.0,0.623,0.224
patch_0019560.png,99.89,0.829,0.118
patch_0019912.png,99.9,0.836,0.115
patch_0046712.png,99.62,0.841,0.11
patch_0039070.png,93.69,0.893,0.052
patch_0030749.png,99.86,0.744,0.159
patch_0007700.png,100.0,0.672,0.213
patch_0035017.png,100.0,0.657,0.191
patch_0047152.png,99.82,0.781,0.149
patch_0018320.png,99.39,0.833,0.113
patch_0026822.png,99.61,0.818,0.122
patch_0026450.png,100.0,0.756,0.145
patch_0038197.png,99.74,0.771,0.151
patch_0011419.png,99.9,0.862,0.085
patch_0014347.png,100.0,0.579,0.261
patch_0034657.png,98.92,0.721,0.163
patch_0006140.png,99.86,0.718,0.169
patch_0031109.png,98.85,0.693,0.194
patch_0018487.png,99.95,0.826,0.122
patch_0038630.png,94.9,0.886,0.058
patch_0014892.png,93.72,0.818,0.126
patch_0038146.png,99.84,0.849,0.101
patch_0026481.png,72.35,0.857,0.105
patch_0014396.png,99.58,0.853,0.098
patch_0003168.png,99.29,0.792,0.145
patch_0034121.png,100.0,0.743,0.178
patch_0047183.png,100.0,0.692,0.181
patch_0006636.png,95.84,0.721,0.235
patch_0026326.png,100.0,0.843,0.109
patch_0023478.png,99.95,0.817,0.121
patch_0014843.png,99.55,0.77,0.147
patch_0014431.png,99.76,0.85,0.106
patch_0047624.png,99.39,0.733,0.19
patch_0034686.png,99.53,0.69,0.187
patch_0018456.png,99.91,0.821,0.132
patch_0018824.png,99.8,0.856,0.091
patch_0006191.png,99.81,0.852,0.097
patch_0007076.png,99.82,0.841,0.105
patch_0035761.png,99.56,0.774,0.142
patch_0002728.png,93.49,0.841,0.135
patch_0010288.png,97.86,0.836,0.116
patch_0039706.png,100.0,0.619,0.246
patch_0019216.png,99.71,0.837,0.123
patch_0030798.png,100.0,0.719,0.188
patch_0046064.png,99.66,0.853,0.091
patch_0015271.png,99.81,0.845,0.101
patch_0022238.png,99.55,0.819,0.116
patch_0027914.png,99.65,0.826,0.125
patch_0027566.png,99.89,0.774,0.158
patch_0040188.png,99.96,0.824,0.112
patch_0004163.png,99.33,0.676,0.212
patch_0036674.png,99.86,0.85,0.102
patch_0008104.png,99.79,0.863,0.085
patch_0028866.png,99.67,0.653,0.189
patch_0028414.png,100.0,0.601,0.237
patch_0045171.png,99.1,0.825,0.114
patch_0016364.png,97.49,0.868,0.081
patch_0049116.png,54.24,0.878,0.102
patch_0013848.png,99.0,0.854,0.091
patch_0024473.png,98.68,0.825,0.119
patch_0024801.png,99.59,0.822,0.129
patch_0025594.png,99.96,0.831,0.121
patch_0017283.png,100.0,0.295,0.251
patch_0009744.png,100.0,0.744,0.172
patch_0029981.png,99.26,0.712,0.162
patch_0044096.png,98.9,0.768,0.175
patch_0037034.png,98.68,0.824,0.132
patch_0005723.png,99.96,0.827,0.121
patch_0025233.png,99.86,0.83,0.12
patch_0048756.png,97.44,0.703,0.203
patch_0017524.png,97.71,0.843,0.109
patch_0017956.png,98.61,0.821,0.115
patch_0037793.png,99.76,0.812,0.118
patch_0044731.png,99.5,0.842,0.107
patch_0029254.png,99.11,0.746,0.15
patch_0005084.png,97.55,0.832,0.123
patch_0002349.png,100.0,0.6,0.247
patch_0035300.png,99.46,0.811,0.143
patch_0007417.png,98.87,0.841,0.105
patch_0007865.png,100.0,0.721,0.195
patch_0039367.png,99.96,0.843,0.108
patch_0046405.png,99.83,0.637,0.248
patch_0046877.png,97.69,0.792,0.144
patch_0019677.png,100.0,0.754,0.15
patch_0027107.png,99.68,0.758,0.143
patch_0022659.png,82.45,0.892,0.054
patch_0015610.png,99.84,0.759,0.166
patch_0038955.png,99.54,0.834,0.122
patch_0038527.png,100.0,0.761,0.155
patch_0018790.png,98.92,0.854,0.099
patch_0006257.png,99.63,0.847,0.099
patch_0034540.png,99.92,0.837,0.116
patch_0047990.png,97.13,0.766,0.15
patch_0034932.png,94.11,0.878,0.07
patch_0003509.png,99.96,0.725,0.177
patch_0014050.png,99.85,0.629,0.248
patch_0023019.png,99.34,0.754,0.21
patch_0038280.png,99.64,0.856,0.096
patch_0026747.png,95.17,0.696,0.187
patch_0006982.png,99.74,0.794,0.155
patch_0018037.png,99.35,0.835,0.114
patch_0042969.png,100.0,0.721,0.17
patch_0047245.png,98.93,0.854,0.104
patch_0009325.png,94.84,0.761,0.18
patch_0048490.png,99.82,0.812,0.147
patch_0005342.png,99.82,0.791,0.155
patch_0037827.png,99.63,0.808,0.137
patch_0044885.png,99.58,0.837,0.107
patch_0037455.png,100.0,0.8,0.134
patch_0029192.png,98.28,0.845,0.112
patch_0017145.png,99.79,0.826,0.13
patch_0009482.png,99.7,0.816,0.133
patch_0048337.png,99.08,0.754,0.183
patch_0025652.png,99.71,0.719,0.178
patch_0005897.png,99.64,0.723,0.184
patch_0029635.png,99.89,0.69,0.177
patch_0044350.png,99.3,0.764,0.151
patch_0036215.png,99.96,0.817,0.124
patch_0004970.png,99.5,0.841,0.112
patch_0004502.png,99.51,0.82,0.124
patch_0033939.png,100.0,0.614,0.194
patch_0008565.png,99.61,0.84,0.114
patch_0008917.png,99.31,0.79,0.152
patch_0045962.png,99.55,0.819,0.144
patch_0045510.png,99.95,0.841,0.111
patch_0028075.png,99.8,0.841,0.117
patch_0001989.png,100.0,0.781,0.164
patch_0024012.png,96.85,0.848,0.105
patch_0049577.png,99.77,0.772,0.152
patch_0014515.png,99.65,0.778,0.144
patch_0014967.png,99.45,0.869,0.076
patch_0026202.png,99.96,0.829,0.113
patch_0018900.png,98.27,0.784,0.161
patch_0018572.png,99.9,0.75,0.163
patch_0047700.png,97.17,0.869,0.086
patch_0038062.png,99.21,0.815,0.119
patch_0006712.png,99.36,0.869,0.077
patch_0034005.png,99.63,0.785,0.139
patch_0046140.png,99.88,0.846,0.1
patch_0019332.png,100.0,0.772,0.148
patch_0027442.png,100.0,0.574,0.237
patch_0027830.png,100.0,0.74,0.156
patch_0010879.png,99.8,0.803,0.153
patch_0039185.png,100.0,0.792,0.136
patch_0015355.png,98.52,0.88,0.065
patch_0035645.png,99.63,0.863,0.088
patch_0007152.png,99.96,0.833,0.12
patch_0019495.png,99.35,0.856,0.093
patch_0039622.png,99.89,0.79,0.171
patch_0015880.png,99.11,0.79,0.141
patch_0045055.png,99.44,0.812,0.137
patch_0028530.png,99.6,0.689,0.173
patch_0028942.png,99.9,0.784,0.139
patch_0024925.png,99.77,0.834,0.109
patch_0024557.png,99.95,0.83,0.117
patch_0049032.png,99.8,0.769,0.159
patch_0008787.png,100.0,0.641,0.261
patch_0021209.png,100.0,0.87,0.073
patch_0016240.png,99.57,0.796,0.143
patch_0001719.png,96.53,0.864,0.101
patch_0028297.png,100.0,0.821,0.114
patch_0036750.png,100.0,0.815,0.116
patch_0004047.png,99.48,0.813,0.146
patch_0016995.png,98.07,0.745,0.157
patch_0008020.png,99.95,0.837,0.106
patch_0017872.png,100.0,0.804,0.14
patch_0017400.png,98.78,0.801,0.149
patch_0020449.png,99.44,0.756,0.161
patch_0048672.png,99.95,0.842,0.115
patch_0025317.png,99.64,0.725,0.178
patch_0029370.png,98.68,0.706,0.183
patch_0044615.png,98.95,0.785,0.152
patch_0009660.png,99.78,0.832,0.121
patch_0005607.png,99.72,0.843,0.111
patch_0037110.png,99.91,0.742,0.153
patch_0000159.png,98.67,0.737,0.197
patch_0007294.png,99.87,0.46,0.27
patch_0019753.png,99.96,0.777,0.146
patch_0035583.png,99.45,0.784,0.156
patch_0046953.png,99.55,0.801,0.149
patch_0046521.png,98.91,0.804,0.139
patch_0015734.png,99.75,0.832,0.116
patch_0039996.png,99.81,0.842,0.1
patch_0027023.png,99.09,0.864,0.082
patch_0030908.png,99.92,0.845,0.098
patch_0007941.png,99.25,0.793,0.151
patch_0007533.png,99.17,0.757,0.19
patch_0046286.png,99.56,0.825,0.119
patch_0035224.png,99.02,0.866,0.08
patch_0015093.png,99.63,0.848,0.101
patch_0027784.png,99.33,0.677,0.18
patch_0039243.png,99.76,0.795,0.144
patch_0026663.png,100.0,0.77,0.167
patch_0014174.png,99.83,0.782,0.154
patch_0047361.png,97.06,0.834,0.113
patch_0018113.png,99.82,0.805,0.141
patch_0038403.png,98.82,0.848,0.085
patch_0038871.png,100.0,0.396,0.279
patch_0034816.png,98.59,0.751,0.176
patch_0034464.png,99.92,0.816,0.135
patch_0006373.png,97.8,0.777,0.162
patch_0042398.png,99.35,0.783,0.147
patch_0025776.png,87.83,0.737,0.234
patch_0048213.png,98.95,0.802,0.127
patch_0020028.png,99.88,0.719,0.163
patch_0017061.png,97.87,0.865,0.092
patch_0044274.png,99.63,0.827,0.136
patch_0029711.png,99.6,0.813,0.13
patch_0041958.png,98.37,0.839,0.123
patch_0032588.png,99.89,0.797,0.155
patch_0012098.png,95.77,0.817,0.129
patch_0009201.png,98.72,0.857,0.09
patch_0000538.png,97.02,0.781,0.172
patch_0037571.png,99.96,0.814,0.137
patch_0037903.png,98.18,0.743,0.179
patch_0005266.png,99.71,0.848,0.097
patch_0004381.png,99.3,0.866,0.082
patch_0028151.png,99.76,0.591,0.218
patch_0045434.png,99.52,0.767,0.162
patch_0045846.png,99.95,0.815,0.122
patch_0036496.png,99.75,0.684,0.206
patch_0016621.png,99.18,0.751,0.161
patch_0021668.png,99.92,0.85,0.094
patch_0024136.png,99.96,0.807,0.124
patch_0004426.png,99.69,0.845,0.1
patch_0004854.png,99.89,0.825,0.118
patch_0036331.png,99.51,0.836,0.117
patch_0045393.png,99.73,0.808,0.129
patch_0001378.png,90.7,0.785,0.164
patch_0008833.png,99.85,0.775,0.145
patch_0008441.png,99.95,0.836,0.11
patch_0016186.png,99.95,0.674,0.193
patch_0024691.png,100.0,0.782,0.134
patch_0008337.png,99.71,0.83,0.114
patch_0049482.png,99.11,0.698,0.174
patch_0033319.png,99.88,0.811,0.126
patch_0004350.png,99.17,0.839,0.116
patch_0045897.png,97.44,0.868,0.079
patch_0036447.png,99.9,0.777,0.138
patch_0036835.png,99.61,0.74,0.167
patch_0028180.png,97.82,0.788,0.141
patch_0016157.png,99.82,0.799,0.139
patch_0008490.png,99.77,0.748,0.172
patch_0013609.png,99.45,0.818,0.13
patch_0024640.png,99.73,0.769,0.14
patch_0004885.png,99.66,0.877,0.069
patch_0028627.png,98.88,0.873,0.072
patch_0045342.png,99.36,0.801,0.145
patch_0037207.png,99.78,0.857,0.088
patch_0005510.png,99.75,0.832,0.116
patch_0005962.png,99.92,0.807,0.132
patch_0041989.png,88.59,0.873,0.085
patch_0032559.png,100.0,0.62,0.208
patch_0009905.png,99.35,0.838,0.117
patch_0009577.png,99.84,0.798,0.143
patch_0044502.png,51.24,0.9,0.055
patch_0044970.png,99.79,0.818,0.127
patch_0029067.png,99.88,0.832,0.114
patch_0025000.png,99.92,0.732,0.165
patch_0048917.png,97.58,0.767,0.173
patch_0012049.png,99.51,0.842,0.113
patch_0017717.png,96.22,0.886,0.056
patch_0034312.png,99.83,0.646,0.186
patch_0006877.png,99.88,0.851,0.095
patch_0006405.png,100.0,0.75,0.167
patch_0038375.png,99.59,0.835,0.123
patch_0047865.png,99.5,0.833,0.118
patch_0047417.png,99.94,0.825,0.113
patch_0018665.png,99.49,0.784,0.163
patch_0042349.png,99.42,0.714,0.173
patch_0026115.png,99.51,0.731,0.165
patch_0014602.png,100.0,0.798,0.139
patch_0039535.png,99.6,0.584,0.231
patch_0039947.png,100.0,0.648,0.209
patch_0019782.png,99.77,0.824,0.125
patch_0007245.png,99.1,0.721,0.172
patch_0035920.png,99.85,0.822,0.121
patch_0035552.png,99.57,0.726,0.182
patch_0046982.png,99.83,0.803,0.133
patch_0002969.png,99.82,0.767,0.177
patch_0015042.png,99.91,0.788,0.171
patch_0039292.png,99.74,0.838,0.111
patch_0027755.png,99.39,0.845,0.1
patch_0007990.png,100.0,0.747,0.16
patch_0043509.png,99.52,0.781,0.155
patch_0019025.png,100.0,0.49,0.233
patch_0046257.png,99.31,0.805,0.141
patch_0032138.png,99.87,0.615,0.203
patch_0005171.png,99.31,0.88,0.066
patch_0037666.png,100.0,0.822,0.125
patch_0020498.png,99.75,0.782,0.159
patch_0009116.png,99.84,0.695,0.208
patch_0029406.png,100.0,0.775,0.156
patch_0000188.png,99.72,0.77,0.165
patch_0029874.png,50.24,0.901,0.06
patch_0044163.png,100.0,0.799,0.14
patch_0017376.png,99.92,0.728,0.189
patch_0012428.png,99.88,0.84,0.103
patch_0048104.png,98.9,0.827,0.127
patch_0025813.png,99.38,0.854,0.097
patch_0025461.png,99.89,0.839,0.107
patch_0024586.png,98.4,0.844,0.119
patch_0016291.png,100.0,0.826,0.123
patch_0008756.png,100.0,0.788,0.161
patch_0028993.png,100.0,0.832,0.11
patch_0036026.png,98.88,0.777,0.157
patch_0045084.png,98.8,0.828,0.127
patch_0004731.png,99.96,0.809,0.135
patch_0033778.png,94.33,0.884,0.061
patch_0024221.png,99.53,0.839,0.114
patch_0013268.png,99.53,0.723,0.196
patch_0016944.png,99.92,0.748,0.153
patch_0016536.png,99.25,0.847,0.098
patch_0045723.png,97.29,0.861,0.099
patch_0036781.png,100.0,0.517,0.226
patch_0028246.png,99.96,0.765,0.175
patch_0004096.png,100.0,0.724,0.189
patch_0039154.png,99.58,0.775,0.139
patch_0027493.png,99.71,0.721,0.162
patch_0015384.png,97.02,0.838,0.118
patch_0046191.png,98.61,0.776,0.167
patch_0035133.png,99.95,0.82,0.114
patch_0007624.png,99.58,0.856,0.094
patch_0022818.png,99.57,0.796,0.158
patch_0015423.png,100.0,0.866,0.08
patch_0015851.png,100.0,0.714,0.164
patch_0035694.png,100.0,0.696,0.188
patch_0046636.png,59.06,0.859,0.143
patch_0019836.png,81.05,0.885,0.07
patch_0043168.png,97.12,0.877,0.069
patch_0019444.png,99.45,0.827,0.121
patch_0007183.png,99.41,0.825,0.121
patch_0006064.png,99.29,0.81,0.139
patch_0034773.png,99.95,0.808,0.146
patch_0038714.png,94.28,0.822,0.138
patch_0018204.png,88.75,0.716,0.191
patch_0042728.png,99.13,0.851,0.094
patch_0014263.png,98.58,0.731,0.201
patch_0026574.png,99.77,0.839,0.112
patch_0026906.png,99.64,0.837,0.106
patch_0031966.png,99.82,0.848,0.1
patch_0031514.png,99.78,0.788,0.142
patch_0003203.png,99.39,0.793,0.149
patch_0042211.png,99.28,0.814,0.13
patch_0023713.png,99.74,0.811,0.129
patch_0011004.png,99.86,0.856,0.091
patch_0035878.png,100.0,0.415,0.23
patch_0002831.png,100.0,0.852,0.095
patch_0002443.png,99.91,0.837,0.116
patch_0030354.png,99.56,0.723,0.158
patch_0010644.png,99.96,0.698,0.195
patch_0022153.png,99.62,0.706,0.172
patch_0043823.png,99.67,0.767,0.143
patch_0030881.png,99.77,0.821,0.12
patch_0043451.png,99.74,0.818,0.147
patch_0001556.png,98.48,0.818,0.133
patch_0001924.png,92.24,0.793,0.152
patch_0033241.png,99.78,0.622,0.21
patch_0004208.png,100.0,0.823,0.125
patch_0013751.png,99.56,0.873,0.073
patch_0024718.png,100.0,0.77,0.181
patch_0021046.png,100.0,0.706,0.177
patch_0040544.png,97.47,0.846,0.105
patch_0033994.png,99.8,0.764,0.149
patch_0040936.png,99.94,0.856,0.098
patch_0005448.png,99.69,0.867,0.078
patch_0032401.png,99.78,0.846,0.1
patch_0032873.png,99.68,0.738,0.158
patch_0000316.png,84.66,0.789,0.167
patch_0029698.png,98.99,0.772,0.155
patch_0041304.png,99.58,0.793,0.159
patch_0044828.png,99.36,0.794,0.162
patch_0009388.png,99.93,0.786,0.158
patch_0020606.png,99.84,0.852,0.1
patch_0025158.png,99.23,0.762,0.178
patch_0012111.png,99.56,0.853,0.098
patch_0022295.png,99.71,0.751,0.191
patch_0010582.png,99.37,0.755,0.175
patch_0043797.png,99.63,0.546,0.246
patch_0030735.png,99.95,0.65,0.182
patch_0002022.png,99.01,0.823,0.132
patch_0022532.png,99.73,0.749,0.148
patch_0022940.png,99.07,0.79,0.133
patch_0015909.png,99.57,0.841,0.1
patch_0010225.png,99.79,0.826,0.119
patch_0030092.png,99.92,0.512,0.27
patch_0043030.png,98.45,0.77,0.161
patch_0002785.png,99.2,0.887,0.055
patch_0047689.png,97.83,0.802,0.156
patch_0003662.png,99.84,0.861,0.09
patch_0031175.png,98.38,0.756,0.175
patch_0018889.png,96.88,0.807,0.166
patch_0042670.png,98.89,0.709,0.182
patch_0011465.png,99.69,0.684,0.228
patch_0011817.png,99.56,0.839,0.104
patch_0023372.png,99.85,0.764,0.166
patch_0000777.png,99.18,0.791,0.157
patch_0032060.png,99.96,0.861,0.085
patch_0005029.png,99.75,0.855,0.095
patch_0017589.png,99.89,0.734,0.153
patch_0037099.png,99.7,0.73,0.158
patch_0041765.png,99.25,0.79,0.138
patch_0012902.png,99.48,0.702,0.178
patch_0012570.png,99.62,0.758,0.156
patch_0025539.png,99.66,0.799,0.133
patch_0020267.png,98.87,0.848,0.105
patch_0021380.png,99.74,0.794,0.154
patch_0013497.png,98.98,0.694,0.182
