Patch_name,Percentage_of_tissue,Mean,Std
patch_0024263.png,85.68,0.661,0.214
patch_0028204.png,62.68,0.708,0.208
patch_0007666.png,16.2,0.837,0.106
patch_0002138.png,50.63,0.755,0.2
patch_0022428.png,92.32,0.584,0.238
patch_0015813.png,100.0,0.195,0.144
patch_0027376.png,77.47,0.655,0.229
patch_0019406.png,67.47,0.675,0.233
patch_0030188.png,61.74,0.75,0.175
patch_0019874.png,70.37,0.699,0.206
patch_0003778.png,10.88,0.874,0.112
patch_0018993.png,23.43,0.838,0.145
patch_0006026.png,75.28,0.679,0.201
patch_0014586.png,58.86,0.665,0.163
patch_0018246.png,69.67,0.721,0.188
patch_0026536.png,51.23,0.704,0.229
patch_0014221.png,24.84,0.827,0.139
patch_0003241.png,17.0,0.858,0.133
patch_0031924.png,90.03,0.615,0.206
patch_0003994.png,14.58,0.856,0.106
patch_0014718.png,75.12,0.723,0.188
patch_0030316.png,67.37,0.717,0.2
patch_0019698.png,98.42,0.515,0.205
patch_0002401.png,11.97,0.872,0.102
patch_0002873.png,12.03,0.863,0.103
patch_0022111.png,72.43,0.723,0.188
patch_0010606.png,14.52,0.87,0.076
patch_0001966.png,41.77,0.734,0.253
patch_0001514.png,24.18,0.84,0.117
patch_0013713.png,100.0,0.462,0.181
patch_0005878.png,100.0,0.166,0.12
patch_0000881.png,77.9,0.639,0.24
patch_0012153.png,85.58,0.439,0.289
patch_0020644.png,74.87,0.659,0.237
patch_0027589.png,63.0,0.737,0.166
patch_0002060.png,30.26,0.832,0.087
patch_0030777.png,35.89,0.807,0.152
patch_0010267.png,95.91,0.395,0.225
patch_0022902.png,68.65,0.722,0.175
patch_0022570.png,72.45,0.601,0.254
patch_0007099.png,33.9,0.579,0.138
patch_0031137.png,17.73,0.852,0.154
patch_0003620.png,89.67,0.607,0.2
patch_0023497.png,100.0,0.215,0.171
patch_0031690.png,55.0,0.752,0.184
patch_0003187.png,99.77,0.592,0.201
patch_0023330.png,76.54,0.704,0.19
patch_0011427.png,61.98,0.755,0.161
patch_0032022.png,79.61,0.624,0.235
patch_0000735.png,43.98,0.765,0.177
patch_0020582.png,50.33,0.75,0.199
patch_0012295.png,55.14,0.713,0.234
patch_0025909.png,98.15,0.484,0.224
patch_0001175.png,28.25,0.831,0.129
patch_0013372.png,85.71,0.657,0.211
patch_0021465.png,92.58,0.336,0.27
patch_0021817.png,76.35,0.707,0.191
patch_0013876.png,68.08,0.74,0.185
patch_0021313.png,72.23,0.74,0.173
patch_0017968.png,74.35,0.704,0.193
patch_0020553.png,73.45,0.718,0.198
patch_0020921.png,34.07,0.806,0.165
patch_0012244.png,81.28,0.587,0.233
patch_0012991.png,86.77,0.277,0.302
patch_0023834.png,86.11,0.685,0.183
patch_0011351.png,99.62,0.291,0.216
patch_0011884.png,100.0,0.243,0.168
patch_0031641.png,21.5,0.836,0.121
patch_0006608.png,98.4,0.565,0.164
patch_0027558.png,31.35,0.805,0.148
patch_0010963.png,22.42,0.836,0.132
patch_0010511.png,87.12,0.209,0.222
patch_0002716.png,92.52,0.624,0.188
patch_0007048.png,76.44,0.702,0.145
patch_0030001.png,93.63,0.601,0.215
patch_0012625.png,67.81,0.763,0.155
patch_0020132.png,62.07,0.679,0.252
patch_0000385.png,81.9,0.619,0.245
patch_0020695.png,97.72,0.461,0.151
patch_0000850.png,49.41,0.767,0.18
patch_0000422.png,46.68,0.768,0.167
patch_0021772.png,96.39,0.548,0.251
patch_0013065.png,47.43,0.805,0.137
patch_0001262.png,53.64,0.776,0.155
patch_0008929.png,85.96,0.221,0.149
patch_0019649.png,96.41,0.386,0.169
patch_0022667.png,34.22,0.827,0.11
patch_0027139.png,73.01,0.681,0.211
patch_0030460.png,99.58,0.467,0.238
patch_0030812.png,14.29,0.863,0.11
patch_0007429.png,95.16,0.673,0.185
patch_0002377.png,42.52,0.74,0.233
patch_0015189.png,70.18,0.553,0.339
patch_0011730.png,73.09,0.763,0.15
patch_0003290.png,10.31,0.853,0.098
patch_0031587.png,19.27,0.859,0.138
patch_0023780.png,88.03,0.475,0.295
patch_0003537.png,55.52,0.721,0.232
patch_0003945.png,97.1,0.618,0.195
patch_0006269.png,11.58,0.871,0.094
patch_0031220.png,11.36,0.879,0.089
patch_0004079.png,17.14,0.83,0.067
patch_0001727.png,47.12,0.793,0.128
patch_0021590.png,21.13,0.845,0.153
patch_0013287.png,100.0,0.226,0.14
patch_0001080.png,77.58,0.672,0.219
patch_0021237.png,73.09,0.773,0.099
patch_0013952.png,34.03,0.811,0.142
patch_0013520.png,63.56,0.671,0.256
patch_0024569.png,76.98,0.676,0.208
patch_0017399.png,67.35,0.711,0.215
patch_0000167.png,45.26,0.768,0.185
patch_0005639.png,93.39,0.527,0.241
patch_0025329.png,82.55,0.568,0.261
patch_0012360.png,18.17,0.86,0.105
patch_0020805.png,98.78,0.349,0.189
patch_0003072.png,12.63,0.871,0.113
patch_0031765.png,82.63,0.505,0.27
patch_0011275.png,40.94,0.803,0.165
patch_0023562.png,98.62,0.281,0.233
patch_0023910.png,10.26,0.876,0.108
patch_0014959.png,79.34,0.578,0.293
patch_0030125.png,99.7,0.415,0.226
patch_0002632.png,22.82,0.832,0.149
patch_0022485.png,66.15,0.722,0.077
patch_0010392.png,90.78,0.694,0.18
patch_0030682.png,27.98,0.838,0.142
patch_0002195.png,65.2,0.653,0.255
patch_0022322.png,76.03,0.711,0.144
patch_0010435.png,31.59,0.823,0.127
patch_0005258.png,48.77,0.753,0.186
patch_0029088.png,18.91,0.856,0.096
patch_0000974.png,32.26,0.756,0.232
patch_0009598.png,97.16,0.625,0.202
patch_0020016.png,71.62,0.681,0.217
patch_0012701.png,37.74,0.693,0.338
patch_0001346.png,36.92,0.758,0.227
patch_0004418.png,95.43,0.672,0.181
patch_0001893.png,46.91,0.754,0.209
patch_0024108.png,19.04,0.853,0.099
patch_0013141.png,40.13,0.778,0.178
patch_0021656.png,61.99,0.696,0.234
patch_0030544.png,30.53,0.834,0.139
patch_0002986.png,34.92,0.798,0.173
patch_0010054.png,77.66,0.716,0.185
patch_0031304.png,57.74,0.766,0.163
patch_0003861.png,94.32,0.61,0.193
patch_0003413.png,100.0,0.561,0.215
patch_0023103.png,85.03,0.669,0.204
patch_0011614.png,93.81,0.373,0.126
patch_0006898.png,96.11,0.342,0.297
patch_0023675.png,92.17,0.62,0.224
patch_0011162.png,29.01,0.825,0.157
patch_0031800.png,72.32,0.652,0.233
patch_0031472.png,53.26,0.726,0.234
patch_0006849.png,85.66,0.311,0.148
patch_0003365.png,86.49,0.728,0.098
patch_0010722.png,59.52,0.743,0.184
patch_0022035.png,70.16,0.712,0.202
patch_0002282.png,95.91,0.632,0.202
patch_0030595.png,99.75,0.292,0.194
patch_0010085.png,93.91,0.644,0.21
patch_0022792.png,98.05,0.544,0.222
patch_0002957.png,100.0,0.398,0.201
patch_0002525.png,90.44,0.607,0.224
patch_0030232.png,77.17,0.553,0.276
patch_0013637.png,81.15,0.66,0.214
patch_0021120.png,12.13,0.877,0.09
patch_0016169.png,63.2,0.637,0.264
patch_0013190.png,19.88,0.842,0.068
patch_0021687.png,18.34,0.845,0.079
patch_0008309.png,59.63,0.737,0.195
patch_0001430.png,99.36,0.575,0.181
patch_0001842.png,98.25,0.628,0.197
patch_0005289.png,69.27,0.755,0.098
patch_0029059.png,28.22,0.825,0.127
patch_0017729.png,54.09,0.553,0.099
patch_0020760.png,100.0,0.401,0.22
patch_0012077.png,81.95,0.615,0.249
patch_0000270.png,93.22,0.473,0.253
patch_0009549.png,89.21,0.662,0.206
patch_0022454.png,11.62,0.793,0.07
patch_0022826.png,85.17,0.627,0.216
patch_0010343.png,87.66,0.674,0.173
patch_0019808.png,25.87,0.837,0.117
patch_0010896.png,13.38,0.862,0.1
patch_0030653.png,51.52,0.752,0.207
patch_0002144.png,33.13,0.804,0.17
patch_0026938.png,56.48,0.722,0.214
patch_0011971.png,85.41,0.619,0.225
patch_0023214.png,94.88,0.247,0.114
patch_0003704.png,73.05,0.657,0.223
patch_0031013.png,13.82,0.872,0.108
patch_0014988.png,68.77,0.703,0.219
patch_0029438.png,33.16,0.815,0.137
patch_0012416.png,58.71,0.466,0.143
patch_0020301.png,73.32,0.693,0.209
patch_0017348.png,27.31,0.82,0.141
patch_0000611.png,36.26,0.8,0.163
patch_0032106.png,83.89,0.595,0.243
patch_0009128.png,16.82,0.859,0.124
patch_0016508.png,54.01,0.77,0.151
patch_0021933.png,58.55,0.721,0.21
patch_0021541.png,89.71,0.629,0.233
patch_0013256.png,82.69,0.424,0.296
patch_0028278.png,70.7,0.755,0.123
patch_0008768.png,81.17,0.717,0.193
patch_0013983.png,48.4,0.783,0.146
patch_0001051.png,99.08,0.491,0.221
patch_0008984.png,93.77,0.658,0.211
patch_0021078.png,69.83,0.676,0.241
patch_0024726.png,59.82,0.594,0.315
patch_0004591.png,99.91,0.529,0.205
patch_0028741.png,78.8,0.714,0.186
patch_0016796.png,53.49,0.644,0.28
patch_0008251.png,80.51,0.613,0.23
patch_0024081.png,62.98,0.668,0.253
patch_0004236.png,19.69,0.837,0.148
patch_0001568.png,19.64,0.841,0.13
patch_0029101.png,40.41,0.772,0.165
patch_0017671.png,77.21,0.664,0.221
patch_0020638.png,61.85,0.733,0.193
patch_0000328.png,54.88,0.731,0.193
patch_0005476.png,84.35,0.665,0.203
patch_0005804.png,17.81,0.837,0.083
patch_0012688.png,89.71,0.441,0.129
patch_0009863.png,97.6,0.666,0.178
patch_0009411.png,93.46,0.395,0.213
patch_0018703.png,71.2,0.73,0.181
patch_0026073.png,41.42,0.669,0.328
patch_0014764.png,41.34,0.766,0.182
patch_0031958.png,60.14,0.726,0.204
patch_0006911.png,95.29,0.544,0.245
patch_0006563.png,86.3,0.475,0.294
patch_0015124.png,84.17,0.635,0.232
patch_0027633.png,73.67,0.716,0.164
patch_0019143.png,78.76,0.391,0.305
patch_0007484.png,42.09,0.805,0.127
patch_0015683.png,74.95,0.717,0.189
patch_0027194.png,96.84,0.532,0.221
patch_0007323.png,77.5,0.678,0.204
patch_0029560.png,95.09,0.491,0.25
patch_0029912.png,88.13,0.41,0.265
patch_0020259.png,56.96,0.775,0.146
patch_0025975.png,89.39,0.56,0.249
patch_0025507.png,25.86,0.808,0.161
patch_0005017.png,21.49,0.855,0.096
patch_0000749.png,60.38,0.687,0.227
patch_0009070.png,50.0,0.775,0.175
patch_0024347.png,36.88,0.814,0.123
patch_0016822.png,45.79,0.776,0.173
patch_0016450.png,34.99,0.8,0.16
patch_0008197.png,100.0,0.193,0.139
patch_0021419.png,84.04,0.626,0.228
patch_0028320.png,74.67,0.648,0.249
patch_0001109.png,50.68,0.733,0.218
patch_0028487.png,42.49,0.773,0.144
patch_0004657.png,99.92,0.534,0.204
patch_0027252.png,49.51,0.771,0.176
patch_0015545.png,97.22,0.633,0.211
patch_0015937.png,65.52,0.732,0.189
patch_0019950.png,100.0,0.277,0.16
patch_0019522.png,52.74,0.751,0.189
patch_0027987.png,39.38,0.775,0.183
patch_0019285.png,22.85,0.839,0.158
patch_0007742.png,41.61,0.823,0.087
patch_0018362.png,91.82,0.712,0.158
patch_0014305.png,45.44,0.722,0.167
patch_0026412.png,72.49,0.721,0.185
patch_0026860.png,60.62,0.771,0.14
patch_0011829.png,75.94,0.648,0.244
patch_0006102.png,92.01,0.649,0.177
patch_0023899.png,45.67,0.785,0.169
patch_0006674.png,96.11,0.613,0.201
patch_0023848.png,50.41,0.756,0.191
patch_0014473.png,59.17,0.774,0.142
patch_0014801.png,11.94,0.875,0.105
patch_0026364.png,99.98,0.534,0.198
patch_0018414.png,100.0,0.217,0.154
patch_0019981.png,99.89,0.514,0.226
patch_0027283.png,95.46,0.43,0.251
patch_0015594.png,30.08,0.823,0.134
patch_0007793.png,54.45,0.745,0.196
patch_0019254.png,42.2,0.797,0.15
patch_0027524.png,33.5,0.808,0.154
patch_0027956.png,71.83,0.712,0.194
patch_0015233.png,100.0,0.256,0.138
patch_0004121.png,99.06,0.437,0.258
patch_0024396.png,83.51,0.558,0.276
patch_0016481.png,52.45,0.741,0.203
patch_0028456.png,27.83,0.749,0.08
patch_0004686.png,35.43,0.786,0.204
patch_0024843.png,39.16,0.791,0.142
patch_0024431.png,91.06,0.445,0.084
patch_0020288.png,95.2,0.42,0.246
patch_0005761.png,25.64,0.828,0.155
patch_0017566.png,94.2,0.581,0.229
patch_0012238.png,100.0,0.377,0.175
patch_0029216.png,38.02,0.79,0.156
patch_0000798.png,37.74,0.805,0.155
patch_0007827.png,22.81,0.834,0.148
patch_0007455.png,75.67,0.711,0.183
patch_0019192.png,97.54,0.651,0.193
patch_0019635.png,100.0,0.233,0.15
patch_0015652.png,59.04,0.756,0.167
patch_0027145.png,70.26,0.692,0.204
patch_0003939.png,72.13,0.711,0.189
patch_0006215.png,99.87,0.496,0.216
patch_0026705.png,66.79,0.714,0.203
patch_0014012.png,42.75,0.769,0.182
patch_0018075.png,17.98,0.842,0.051
patch_0031989.png,55.43,0.73,0.219
patch_0009367.png,26.47,0.822,0.155
patch_0012659.png,88.38,0.234,0.234
patch_0025610.png,100.0,0.319,0.22
patch_0017107.png,77.28,0.716,0.192
patch_0004932.png,85.98,0.655,0.186
patch_0028790.png,99.02,0.414,0.21
patch_0008955.png,66.54,0.505,0.346
patch_0008527.png,96.33,0.604,0.222
patch_0008280.png,85.49,0.693,0.182
patch_0016747.png,57.84,0.715,0.223
patch_0024050.png,95.55,0.274,0.234
patch_0013019.png,91.65,0.619,0.197
patch_0020470.png,100.0,0.179,0.173
patch_0020802.png,82.04,0.682,0.174
patch_0017439.png,49.41,0.732,0.196
patch_0012367.png,85.0,0.589,0.247
patch_0029349.png,97.46,0.287,0.241
patch_0009659.png,50.56,0.755,0.183
patch_0025489.png,54.6,0.748,0.181
patch_0000160.png,58.81,0.733,0.17
patch_0001087.png,77.1,0.68,0.209
patch_0028509.png,99.54,0.418,0.233
patch_0013527.png,97.12,0.322,0.223
patch_0013955.png,36.38,0.803,0.16
patch_0016279.png,71.32,0.704,0.198
patch_0021230.png,82.13,0.67,0.205
patch_0013280.png,96.19,0.271,0.263
patch_0008019.png,74.59,0.736,0.171
patch_0002192.png,13.18,0.862,0.11
patch_0030685.png,46.4,0.785,0.155
patch_0010432.png,59.87,0.714,0.219
patch_0027809.png,58.31,0.729,0.202
patch_0022325.png,98.14,0.616,0.166
patch_0002635.png,13.56,0.865,0.106
patch_0030122.png,90.11,0.418,0.295
patch_0010395.png,17.92,0.86,0.105
patch_0022482.png,54.53,0.697,0.125
patch_0023917.png,60.71,0.762,0.148
patch_0011272.png,63.58,0.733,0.194
patch_0018939.png,96.65,0.612,0.192
patch_0031762.png,24.01,0.837,0.164
patch_0003075.png,20.59,0.841,0.139
patch_0001894.png,66.33,0.645,0.267
patch_0028168.png,71.03,0.657,0.232
patch_0021651.png,41.5,0.808,0.14
patch_0013146.png,55.81,0.692,0.25
patch_0001341.png,53.2,0.699,0.252
patch_0008478.png,90.37,0.666,0.195
patch_0020011.png,89.36,0.647,0.217
patch_0029728.png,100.0,0.27,0.219
patch_0009238.png,85.76,0.408,0.277
patch_0000973.png,26.16,0.818,0.146
patch_0011613.png,98.29,0.314,0.098
patch_0023104.png,43.46,0.772,0.18
patch_0003414.png,97.62,0.509,0.225
patch_0003866.png,100.0,0.425,0.163
patch_0031303.png,33.96,0.813,0.134
patch_0002981.png,55.48,0.762,0.173
patch_0022744.png,34.96,0.756,0.191
patch_0010053.png,65.52,0.751,0.156
patch_0007978.png,87.73,0.677,0.199
patch_0030543.png,58.78,0.725,0.198
patch_0030931.png,68.91,0.65,0.247
patch_0002254.png,78.39,0.659,0.222
patch_0022795.png,79.26,0.702,0.19
patch_0010082.png,85.19,0.712,0.179
patch_0030235.png,49.16,0.764,0.194
patch_0002522.png,83.5,0.648,0.22
patch_0002950.png,99.86,0.542,0.205
patch_0022032.png,86.2,0.648,0.212
patch_0010725.png,75.11,0.704,0.19
patch_0030592.png,82.5,0.446,0.262
patch_0002285.png,84.82,0.589,0.247
patch_0003362.png,71.99,0.738,0.099
patch_0031475.png,78.15,0.677,0.213
patch_0031807.png,63.04,0.726,0.194
patch_0011165.png,79.57,0.687,0.2
patch_0023672.png,41.69,0.798,0.121
patch_0000277.png,28.23,0.824,0.181
patch_0005529.png,60.1,0.734,0.192
patch_0017089.png,14.03,0.85,0.101
patch_0012070.png,87.76,0.644,0.197
patch_0025039.png,26.89,0.852,0.092
patch_0020767.png,94.36,0.466,0.277
patch_0021680.png,78.68,0.686,0.177
patch_0013197.png,82.89,0.317,0.263
patch_0004369.png,100.0,0.201,0.163
patch_0001845.png,71.2,0.701,0.2
patch_0001437.png,80.57,0.622,0.21
patch_0021127.png,42.11,0.774,0.178
patch_0024679.png,95.41,0.519,0.244
patch_0013630.png,67.34,0.726,0.195
patch_0001390.png,26.65,0.857,0.052
patch_0031014.png,30.17,0.81,0.174
patch_0003703.png,94.87,0.55,0.235
patch_0023213.png,16.53,0.636,0.129
patch_0011976.png,90.41,0.668,0.195
patch_0010891.png,39.92,0.815,0.114
patch_0002143.png,34.78,0.808,0.157
patch_0030654.png,38.35,0.797,0.179
patch_0010344.png,93.05,0.658,0.176
patch_0015868.png,75.51,0.655,0.237
patch_0022821.png,75.75,0.644,0.229
patch_0022453.png,15.33,0.781,0.078
patch_0013984.png,59.67,0.733,0.194
patch_0001056.png,93.7,0.652,0.186
patch_0004708.png,60.19,0.741,0.183
patch_0013251.png,91.96,0.426,0.271
patch_0024218.png,99.47,0.45,0.194
patch_0021546.png,39.62,0.815,0.118
patch_0021934.png,66.65,0.706,0.217
patch_0005148.png,99.72,0.546,0.225
patch_0032101.png,58.66,0.689,0.246
patch_0029398.png,95.77,0.298,0.224
patch_0000616.png,34.35,0.805,0.158
patch_0020306.png,54.61,0.726,0.211
patch_0009688.png,73.31,0.668,0.143
patch_0025458.png,11.18,0.887,0.068
patch_0012411.png,73.46,0.318,0.167
patch_0012863.png,46.27,0.776,0.184
patch_0005803.png,23.1,0.82,0.065
patch_0005471.png,57.8,0.753,0.178
patch_0009416.png,27.43,0.823,0.168
patch_0020198.png,100.0,0.548,0.158
patch_0009864.png,99.33,0.584,0.197
patch_0029106.png,54.02,0.776,0.108
patch_0017676.png,13.62,0.87,0.099
patch_0012128.png,91.6,0.166,0.148
patch_0025161.png,100.0,0.163,0.144
patch_0024086.png,40.41,0.753,0.218
patch_0016791.png,27.63,0.821,0.154
patch_0008256.png,87.77,0.603,0.245
patch_0004231.png,59.96,0.769,0.14
patch_0024721.png,88.53,0.578,0.243
patch_0008983.png,99.85,0.546,0.205
patch_0016036.png,96.1,0.195,0.127
patch_0028746.png,99.72,0.298,0.192
patch_0004596.png,97.4,0.558,0.207
patch_0027193.png,97.13,0.624,0.173
patch_0015684.png,68.43,0.682,0.234
patch_0002808.png,42.1,0.787,0.162
patch_0007324.png,83.53,0.689,0.176
patch_0027634.png,79.55,0.679,0.189
patch_0015123.png,71.72,0.69,0.222
patch_0019144.png,98.03,0.323,0.193
patch_0007483.png,80.95,0.605,0.261
patch_0006564.png,57.47,0.754,0.185
patch_0006916.png,99.49,0.625,0.193
patch_0018704.png,80.34,0.687,0.206
patch_0014763.png,52.89,0.762,0.174
patch_0026074.png,98.36,0.341,0.273
patch_0004650.png,39.83,0.814,0.121
patch_0028480.png,26.86,0.816,0.195
patch_0016457.png,52.52,0.741,0.206
patch_0016825.png,61.96,0.758,0.166
patch_0008190.png,51.38,0.751,0.182
patch_0013309.png,95.69,0.556,0.232
patch_0024340.png,77.17,0.662,0.202
patch_0028327.png,85.97,0.593,0.249
patch_0005010.png,30.29,0.811,0.163
patch_0032059.png,82.63,0.65,0.204
patch_0009077.png,62.73,0.72,0.208
patch_0029915.png,71.43,0.564,0.28
patch_0029567.png,100.0,0.29,0.171
patch_0025500.png,36.94,0.794,0.175
patch_0025972.png,33.42,0.807,0.14
patch_0012549.png,80.4,0.671,0.211
patch_0017217.png,100.0,0.251,0.174
patch_0006105.png,94.9,0.561,0.227
patch_0018365.png,98.07,0.616,0.18
patch_0014302.png,68.21,0.724,0.175
patch_0027980.png,46.52,0.784,0.16
patch_0019282.png,34.28,0.818,0.135
patch_0007745.png,28.54,0.833,0.099
patch_0015930.png,14.69,0.862,0.093
patch_0015542.png,98.97,0.427,0.195
patch_0022979.png,65.79,0.399,0.263
patch_0027255.png,94.51,0.487,0.266
patch_0019525.png,40.07,0.788,0.176
patch_0019957.png,53.06,0.48,0.404
patch_0007794.png,73.2,0.695,0.206
patch_0019253.png,65.14,0.759,0.157
patch_0015234.png,100.0,0.212,0.126
patch_0010918.png,83.97,0.64,0.233
patch_0027951.png,22.13,0.851,0.081
patch_0027523.png,45.04,0.766,0.195
patch_0019986.png,99.94,0.282,0.204
patch_0015593.png,66.91,0.651,0.25
patch_0027284.png,73.13,0.693,0.209
patch_0026363.png,85.7,0.63,0.225
patch_0014806.png,61.51,0.731,0.183
patch_0014474.png,92.5,0.606,0.226
patch_0018413.png,100.0,0.299,0.163
patch_0006673.png,99.06,0.498,0.228
patch_0025276.png,98.56,0.484,0.161
patch_0020528.png,61.19,0.695,0.222
patch_0017561.png,82.81,0.651,0.228
patch_0029211.png,54.13,0.763,0.173
patch_0032088.png,36.08,0.826,0.137
patch_0012598.png,39.24,0.799,0.149
patch_0009701.png,97.04,0.213,0.143
patch_0005766.png,16.66,0.844,0.103
patch_0004681.png,85.15,0.672,0.165
patch_0028451.png,84.91,0.596,0.236
patch_0016321.png,100.0,0.253,0.102
patch_0021368.png,27.59,0.826,0.143
patch_0024436.png,60.22,0.647,0.239
patch_0004126.png,95.64,0.382,0.223
patch_0001678.png,74.49,0.663,0.23
patch_0008141.png,19.64,0.668,0.175
patch_0016486.png,24.83,0.822,0.168
patch_0024391.png,51.52,0.762,0.172
patch_0014015.png,50.05,0.878,0.055
patch_0026702.png,48.59,0.777,0.155
patch_0018072.png,100.0,0.18,0.145
patch_0006212.png,92.3,0.632,0.21
patch_0019632.png,95.52,0.186,0.152
patch_0027142.png,59.98,0.721,0.207
patch_0015655.png,79.45,0.67,0.217
patch_0007452.png,96.01,0.638,0.201
patch_0007820.png,27.91,0.819,0.132
patch_0030869.png,86.03,0.491,0.288
patch_0019195.png,97.28,0.684,0.178
patch_0028030.png,52.81,0.73,0.216
patch_0024057.png,39.27,0.788,0.193
patch_0021709.png,100.0,0.185,0.08
patch_0008287.png,48.12,0.799,0.135
patch_0016740.png,90.89,0.662,0.21
patch_0001219.png,53.05,0.777,0.125
patch_0004935.png,57.69,0.767,0.168
patch_0004547.png,24.08,0.801,0.102
patch_0008520.png,60.12,0.781,0.142
patch_0008952.png,100.0,0.37,0.197
patch_0017100.png,78.65,0.672,0.208
patch_0020149.png,42.11,0.766,0.085
patch_0025617.png,100.0,0.27,0.209
patch_0029670.png,81.47,0.555,0.245
patch_0009360.png,29.34,0.826,0.116
patch_0005307.png,46.61,0.536,0.125
patch_0000459.png,72.35,0.602,0.269
patch_0002649.png,15.41,0.853,0.112
patch_0007117.png,85.3,0.563,0.219
patch_0019377.png,100.0,0.267,0.166
patch_0027875.png,100.0,0.206,0.139
patch_0022359.png,87.29,0.599,0.23
patch_0015310.png,54.74,0.731,0.206
patch_0026992.png,99.0,0.455,0.189
patch_0006757.png,77.52,0.691,0.211
patch_0014550.png,59.43,0.748,0.187
patch_0014922.png,96.48,0.592,0.217
patch_0026247.png,61.06,0.738,0.191
patch_0018945.png,84.8,0.628,0.23
patch_0018537.png,69.84,0.708,0.2
patch_0009625.png,86.52,0.689,0.181
