Patch_name,Percentage_of_tissue,Mean,Std
patch_0003946.png,17.06,0.894,0.101
patch_0002374.png,30.88,0.877,0.112
patch_0004298.png,19.65,0.889,0.121
patch_0001261.png,13.36,0.884,0.155
patch_0000386.png,14.51,0.891,0.135
patch_0000853.png,23.71,0.891,0.098
patch_0000421.png,25.76,0.885,0.095
patch_0002715.png,14.51,0.9,0.11
patch_0003155.png,18.14,0.897,0.099
patch_0000040.png,20.47,0.884,0.104
patch_0003862.png,18.34,0.899,0.085
patch_0003410.png,24.98,0.885,0.117
patch_0002250.png,42.11,0.855,0.133
patch_0002985.png,29.4,0.87,0.141
patch_0004869.png,29.97,0.883,0.121
patch_0001345.png,26.86,0.879,0.131
patch_0001890.png,23.72,0.891,0.106
patch_0000505.png,17.64,0.84,0.236
patch_0002631.png,14.85,0.892,0.128
patch_0002196.png,19.46,0.898,0.097
patch_0000164.png,16.85,0.902,0.095
patch_0001724.png,15.19,0.892,0.081
patch_0001083.png,16.62,0.9,0.107
patch_0001052.png,12.15,0.86,0.221
patch_0000612.png,14.23,0.901,0.115
patch_0000273.png,13.81,0.899,0.11
patch_0001394.png,12.86,0.894,0.122
patch_0001433.png,19.04,0.883,0.139
patch_0001841.png,28.43,0.858,0.146
patch_0002281.png,12.23,0.896,0.1
patch_0002526.png,21.96,0.898,0.091
patch_0003366.png,12.91,0.866,0.214
patch_0004654.png,30.96,0.887,0.108
patch_0005014.png,24.19,0.884,0.109
patch_0003599.png,22.96,0.881,0.121
patch_0004592.png,21.8,0.892,0.111
patch_0004235.png,34.35,0.857,0.141
patch_0004543.png,20.32,0.892,0.128
patch_0004931.png,54.59,0.812,0.179
patch_0003548.png,24.61,0.877,0.124
patch_0002308.png,11.95,0.898,0.119
patch_0004122.png,19.44,0.846,0.211
patch_0004685.png,21.59,0.878,0.156
patch_0002769.png,34.13,0.878,0.11
patch_0003129.png,17.87,0.899,0.095
patch_0002585.png,27.71,0.883,0.116
patch_0002222.png,14.5,0.901,0.091
patch_0003810.png,19.18,0.893,0.09
patch_0003462.png,17.33,0.829,0.256
patch_0001490.png,16.73,0.898,0.101
patch_0004469.png,18.36,0.902,0.101
patch_0001337.png,20.25,0.884,0.133
patch_0003003.png,16.76,0.877,0.166
patch_0002643.png,10.43,0.9,0.126
patch_0001756.png,14.94,0.863,0.177
patch_0004008.png,17.28,0.902,0.093
patch_0000116.png,25.31,0.871,0.148
patch_0001020.png,14.0,0.898,0.107
patch_0002135.png,10.16,0.9,0.065
patch_0003775.png,13.29,0.902,0.115
patch_0001441.png,19.23,0.9,0.057
patch_0000201.png,28.83,0.841,0.198
patch_0000738.png,12.42,0.902,0.074
patch_0005066.png,40.43,0.848,0.161
patch_0004626.png,21.8,0.9,0.105
patch_0001178.png,15.5,0.896,0.121
patch_0004181.png,24.18,0.89,0.09
patch_0003999.png,16.39,0.895,0.104
patch_0001519.png,13.88,0.901,0.09
patch_0004247.png,15.86,0.902,0.1
patch_0004992.png,19.13,0.893,0.087
patch_0000359.png,12.95,0.884,0.164
patch_0000388.png,19.16,0.897,0.092
patch_0004296.png,17.19,0.902,0.089
patch_0004531.png,22.42,0.897,0.106
patch_0004943.png,31.12,0.872,0.138
patch_0003948.png,24.63,0.897,0.073
patch_0004150.png,17.69,0.901,0.085
patch_0000979.png,24.6,0.878,0.119
patch_0004867.png,32.71,0.896,0.073
patch_0004415.png,31.56,0.885,0.099
patch_0004074.png,13.05,0.865,0.201
patch_0002198.png,19.8,0.875,0.158
patch_0003709.png,13.9,0.901,0.089
patch_0005142.png,22.87,0.898,0.086
patch_0004702.png,27.22,0.876,0.123
patch_0003368.png,22.88,0.887,0.113
patch_0002528.png,17.6,0.898,0.1
patch_0004363.png,16.88,0.885,0.125
patch_0002011.png,12.8,0.902,0.114
patch_0001917.png,19.96,0.9,0.092
patch_0001565.png,16.76,0.893,0.101
patch_0000482.png,17.75,0.871,0.189
patch_0000325.png,42.19,0.866,0.117
patch_0003597.png,19.45,0.893,0.075
patch_0003230.png,23.68,0.894,0.095
patch_0002802.png,12.79,0.9,0.122
patch_0002306.png,25.9,0.891,0.095
patch_0003546.png,18.01,0.886,0.12
patch_0003934.png,12.86,0.897,0.109
patch_0000821.png,13.22,0.902,0.101
patch_0001213.png,18.96,0.899,0.099
patch_0003127.png,38.38,0.698,0.344
patch_0003680.png,10.69,0.867,0.212
patch_0002767.png,21.74,0.886,0.119
patch_0001672.png,11.87,0.886,0.166
patch_0000032.png,24.33,0.897,0.072
patch_0000795.png,14.49,0.893,0.127
patch_0001899.png,10.01,0.899,0.13
patch_0004412.png,10.45,0.895,0.139
patch_0004860.png,28.54,0.901,0.067
patch_0003419.png,17.76,0.879,0.156
patch_0002259.png,30.07,0.875,0.117
patch_0002638.png,11.01,0.897,0.134
patch_0003078.png,20.21,0.9,0.084
patch_0004705.png,17.58,0.902,0.087
patch_0005145.png,59.24,0.851,0.096
patch_0002288.png,12.87,0.894,0.139
patch_0001848.png,14.29,0.897,0.122
patch_0004364.png,25.42,0.876,0.123
patch_0001103.png,11.03,0.896,0.129
patch_0003656.png,19.85,0.895,0.075
patch_0000322.png,31.11,0.883,0.106
patch_0000485.png,14.11,0.902,0.101
patch_0001562.png,14.28,0.89,0.115
patch_0002805.png,33.62,0.861,0.154
patch_0002477.png,15.63,0.882,0.163
patch_0003237.png,26.85,0.896,0.078
patch_0003590.png,11.45,0.9,0.052
patch_0003933.png,21.28,0.899,0.062
patch_0003541.png,22.29,0.887,0.103
patch_0004938.png,26.13,0.891,0.114
patch_0001214.png,30.54,0.881,0.125
patch_0000826.png,14.27,0.895,0.144
patch_0002760.png,16.55,0.892,0.133
patch_0003687.png,18.08,0.898,0.087
patch_0003120.png,15.49,0.887,0.135
patch_0000792.png,12.63,0.9,0.11
patch_0000035.png,10.1,0.89,0.124
patch_0001675.png,19.74,0.898,0.094
patch_0003817.png,24.39,0.862,0.178
patch_0002225.png,11.98,0.891,0.136
patch_0002582.png,25.59,0.895,0.068
patch_0000902.png,16.23,0.894,0.12
patch_0002644.png,15.4,0.901,0.11
patch_0000111.png,49.69,0.846,0.141
patch_0001751.png,43.36,0.832,0.18
patch_0001780.png,22.68,0.889,0.12
patch_0004779.png,58.9,0.809,0.187
patch_0000667.png,30.61,0.892,0.082
patch_0005139.png,59.61,0.84,0.125
patch_0003772.png,17.06,0.896,0.09
patch_0002695.png,14.33,0.899,0.074
patch_0002132.png,11.43,0.9,0.123
patch_0001834.png,16.25,0.9,0.094
patch_0004318.png,17.11,0.893,0.143
patch_0002921.png,23.49,0.829,0.226
patch_0004186.png,11.93,0.897,0.117
patch_0004621.png,20.2,0.899,0.105
patch_0000098.png,22.71,0.882,0.134
patch_0005061.png,31.23,0.891,0.067
patch_0004995.png,46.44,0.863,0.106
patch_0004240.png,19.58,0.896,0.121
patch_0004944.png,49.1,0.811,0.189
patch_0004536.png,28.56,0.863,0.16
patch_0001268.png,17.68,0.893,0.103
patch_0004291.png,16.98,0.898,0.112
patch_0000428.png,32.95,0.887,0.083
patch_0000049.png,16.97,0.888,0.132
patch_0001609.png,10.07,0.884,0.171
patch_0004157.png,30.92,0.86,0.145
patch_0002968.png,15.85,0.892,0.127
patch_0004884.png,18.22,0.888,0.128
patch_0004351.png,16.87,0.898,0.126
patch_0004097.png,15.91,0.886,0.144
patch_0004730.png,62.41,0.797,0.182
patch_0000158.png,18.82,0.891,0.138
patch_0004046.png,19.86,0.9,0.065
patch_0001718.png,22.33,0.892,0.091
patch_0004427.png,25.08,0.865,0.169
patch_0004855.png,60.14,0.82,0.163
patch_0004380.png,36.47,0.826,0.198
patch_0000539.png,12.23,0.9,0.103
patch_0003115.png,16.57,0.879,0.161
patch_0003906.png,38.5,0.823,0.193
patch_0002493.png,34.02,0.873,0.117
patch_0001221.png,14.59,0.9,0.086
patch_0001586.png,19.06,0.878,0.138
patch_0000461.png,12.01,0.895,0.138
patch_0000813.png,11.05,0.875,0.131
patch_0000317.png,17.5,0.885,0.14
patch_0004209.png,14.72,0.896,0.092
patch_0002830.png,39.66,0.844,0.165
patch_0003202.png,13.78,0.895,0.117
patch_0001691.png,21.1,0.882,0.148
patch_0004668.png,20.07,0.902,0.094
patch_0005028.png,34.92,0.872,0.112
patch_0000776.png,34.56,0.878,0.11
patch_0003663.png,20.28,0.89,0.099
patch_0002784.png,11.91,0.86,0.229
patch_0000233.png,24.12,0.886,0.122
patch_0000594.png,23.11,0.902,0.064
patch_0001473.png,11.13,0.895,0.13
patch_0002566.png,16.46,0.897,0.087
patch_0003326.png,92.78,0.253,0.302
patch_0003481.png,11.23,0.897,0.122
patch_0001012.png,27.98,0.895,0.082
patch_0003747.png,22.73,0.901,0.06
patch_0002107.png,10.2,0.9,0.105
patch_0002671.png,24.74,0.859,0.181
patch_0003796.png,31.64,0.852,0.157
patch_0003031.png,14.7,0.863,0.208
patch_0000683.png,12.91,0.895,0.129
patch_0000124.png,41.77,0.834,0.18
patch_0001764.png,12.93,0.898,0.135
patch_0003822.png,14.35,0.898,0.111
patch_0002210.png,28.8,0.864,0.15
patch_0001305.png,18.22,0.9,0.053
patch_0004829.png,23.23,0.89,0.093
patch_0000937.png,16.5,0.879,0.158
patch_0000545.png,29.34,0.887,0.098
patch_0005085.png,20.62,0.896,0.118
patch_0004162.png,14.39,0.892,0.136
patch_0002729.png,10.15,0.874,0.196
patch_0003169.png,20.26,0.892,0.113
patch_0001988.png,16.48,0.89,0.115
patch_0004971.png,45.01,0.83,0.195
patch_0004503.png,22.99,0.895,0.103
patch_0003508.png,19.75,0.899,0.077
patch_0004275.png,12.94,0.9,0.114
patch_0004614.png,13.18,0.897,0.116
patch_0005054.png,13.62,0.892,0.133
patch_0001474.png,12.61,0.894,0.139
patch_0000593.png,19.76,0.894,0.104
patch_0000234.png,21.41,0.895,0.116
patch_0003486.png,15.34,0.893,0.127
patch_0002913.png,10.13,0.878,0.198
patch_0002100.png,27.21,0.872,0.147
patch_0003740.png,12.47,0.901,0.098
patch_0003036.png,16.97,0.891,0.132
patch_0003791.png,34.62,0.824,0.207
patch_0002676.png,15.0,0.885,0.083
patch_0001763.png,12.88,0.897,0.138
patch_0002217.png,22.09,0.896,0.081
patch_0003825.png,20.0,0.896,0.085
patch_0003457.png,11.2,0.901,0.098
patch_0000542.png,31.97,0.876,0.129
patch_0000930.png,18.97,0.894,0.096
patch_0004165.png,26.43,0.849,0.195
patch_0005082.png,34.79,0.855,0.155
patch_0002089.png,15.88,0.853,0.218
patch_0000868.png,11.4,0.896,0.103
patch_0004504.png,22.57,0.872,0.169
patch_0004976.png,37.16,0.856,0.161
patch_0003279.png,18.93,0.835,0.247
patch_0002439.png,11.8,0.878,0.19
patch_0004272.png,18.83,0.888,0.138
patch_0005840.png,54.53,0.819,0.195
patch_0003618.png,10.04,0.877,0.181
patch_0005053.png,16.27,0.897,0.099
patch_0004613.png,13.75,0.899,0.119
patch_0003888.png,33.46,0.85,0.168
patch_0004356.png,30.61,0.768,0.308
patch_0001408.png,28.51,0.893,0.077
patch_0004883.png,18.62,0.893,0.116
patch_0000248.png,40.48,0.867,0.114
patch_0004737.png,31.16,0.882,0.127
patch_0004090.png,16.87,0.893,0.098
patch_0004041.png,22.33,0.895,0.069
patch_0000299.png,16.48,0.901,0.069
patch_0004387.png,19.73,0.9,0.112
patch_0004852.png,43.03,0.875,0.091
patch_0004420.png,24.6,0.873,0.153
patch_0003859.png,20.33,0.902,0.062
patch_0003112.png,11.76,0.861,0.212
patch_0002752.png,10.66,0.883,0.052
patch_0001647.png,26.37,0.889,0.109
patch_0000007.png,31.68,0.872,0.118
patch_0002494.png,28.31,0.88,0.106
patch_0003573.png,10.48,0.901,0.135
patch_0003901.png,16.2,0.892,0.117
patch_0000466.png,20.12,0.901,0.073
patch_0001581.png,14.74,0.899,0.101
patch_0001226.png,14.78,0.9,0.109
patch_0004578.png,25.68,0.896,0.084
patch_0001550.png,19.73,0.899,0.104
patch_0000310.png,18.31,0.898,0.119
patch_0003205.png,26.59,0.875,0.143
patch_0002445.png,20.74,0.884,0.125
patch_0002837.png,12.25,0.885,0.169
patch_0001696.png,16.65,0.888,0.144
patch_0002783.png,21.66,0.886,0.124
patch_0003664.png,23.82,0.894,0.076
patch_0003488.png,12.08,0.893,0.139
patch_0004483.png,24.51,0.856,0.178
patch_0004324.png,17.03,0.897,0.112
patch_0001808.png,12.33,0.891,0.146
patch_0004745.png,22.19,0.892,0.122
patch_0005105.png,18.3,0.897,0.102
patch_0004033.png,14.44,0.888,0.126
patch_0004794.png,31.72,0.894,0.07
patch_0002678.png,25.33,0.869,0.16
patch_0004820.png,19.86,0.901,0.097
patch_0004452.png,53.4,0.785,0.203
patch_0003459.png,25.68,0.891,0.094
patch_0002720.png,16.29,0.836,0.249
patch_0002087.png,15.12,0.883,0.141
patch_0003160.png,24.36,0.765,0.32
patch_0000075.png,20.9,0.899,0.077
patch_0001635.png,10.87,0.901,0.097
patch_0001192.png,21.23,0.89,0.121
patch_0003973.png,13.08,0.896,0.102
patch_0002341.png,17.34,0.893,0.132
patch_0002894.png,20.51,0.897,0.104
patch_0001254.png,25.18,0.871,0.139
patch_0004978.png,30.56,0.873,0.15
patch_0001981.png,22.92,0.882,0.094
patch_0000414.png,28.98,0.829,0.223
patch_0000362.png,17.86,0.892,0.12
patch_0001285.png,11.38,0.894,0.14
patch_0001522.png,11.11,0.885,0.157
patch_0002437.png,16.1,0.901,0.091
patch_0003616.png,10.67,0.901,0.121
patch_0000246.png,23.02,0.901,0.07
patch_0000993.png,11.49,0.856,0.232
patch_0001406.png,38.91,0.867,0.132
patch_0001874.png,15.73,0.892,0.118
patch_0002961.png,26.4,0.869,0.16
patch_0002513.png,27.11,0.882,0.116
patch_0003353.png,29.63,0.885,0.1
patch_0003886.png,29.43,0.883,0.089
patch_0001067.png,24.88,0.879,0.113
patch_0004739.png,33.9,0.881,0.115
patch_0000180.png,23.46,0.89,0.128
patch_0003732.png,13.89,0.898,0.124
patch_0003095.png,41.44,0.683,0.357
patch_0002172.png,32.57,0.875,0.112
patch_0002604.png,16.16,0.894,0.117
patch_0003044.png,10.74,0.87,0.197
patch_0003382.png,22.16,0.899,0.084
patch_0003857.png,28.26,0.87,0.138
patch_0003425.png,14.32,0.898,0.109
patch_0002265.png,15.5,0.899,0.1
patch_0004389.png,23.97,0.878,0.143
patch_0000297.png,18.24,0.872,0.163
patch_0000942.png,14.42,0.895,0.117
patch_0000009.png,26.71,0.898,0.089
patch_0004117.png,16.35,0.878,0.177
patch_0001228.png,20.55,0.898,0.095
patch_0004576.png,14.85,0.902,0.11
patch_0004904.png,60.86,0.791,0.192
patch_0000468.png,22.96,0.897,0.091
patch_0002839.png,14.39,0.884,0.161
patch_0004200.png,13.93,0.896,0.111
patch_0004661.png,25.7,0.889,0.121
patch_0005021.png,29.37,0.869,0.134
patch_0001401.png,13.24,0.902,0.104
patch_0000994.png,25.74,0.753,0.332
patch_0000241.png,15.83,0.895,0.115
patch_0003881.png,22.61,0.871,0.151
patch_0003354.png,13.07,0.892,0.127
patch_0002514.png,20.0,0.899,0.091
patch_0000187.png,31.85,0.852,0.169
patch_0000620.png,18.25,0.901,0.081
patch_0004099.png,16.9,0.899,0.081
patch_0002175.png,36.26,0.878,0.088
patch_0003735.png,19.94,0.849,0.219
patch_0003043.png,13.3,0.876,0.178
patch_0002603.png,22.16,0.887,0.101
patch_0004048.png,23.12,0.891,0.079
patch_0001716.png,19.08,0.893,0.122
patch_0000156.png,26.35,0.873,0.161
patch_0002262.png,24.26,0.899,0.076
patch_0003422.png,17.97,0.888,0.137
patch_0000945.png,23.04,0.889,0.121
patch_0000537.png,11.08,0.898,0.128
patch_0000290.png,19.92,0.892,0.131
patch_0001377.png,12.01,0.901,0.104
patch_0004429.png,18.21,0.898,0.117
patch_0004110.png,11.7,0.896,0.116
patch_0004903.png,33.92,0.877,0.122
patch_0004571.png,20.91,0.89,0.131
patch_0001588.png,27.64,0.868,0.149
patch_0003908.png,19.38,0.878,0.162
patch_0004207.png,34.72,0.879,0.089
patch_0001559.png,16.03,0.9,0.078
patch_0000319.png,31.64,0.889,0.087
patch_0005026.png,46.02,0.853,0.141
patch_0001138.png,16.07,0.902,0.096
patch_0004666.png,30.05,0.868,0.152
patch_0003328.png,50.27,0.577,0.395
patch_0002568.png,13.77,0.897,0.116
patch_0004323.png,20.25,0.901,0.089
patch_0004484.png,28.3,0.896,0.075
patch_0003749.png,24.02,0.868,0.143
patch_0005102.png,37.05,0.871,0.124
patch_0004742.png,22.54,0.891,0.113
patch_0004793.png,32.92,0.892,0.076
patch_0004034.png,20.47,0.879,0.119
patch_0003798.png,16.65,0.886,0.148
patch_0000939.png,12.13,0.892,0.131
patch_0004455.png,33.84,0.88,0.099
patch_0004827.png,32.18,0.881,0.099
patch_0003167.png,23.09,0.896,0.089
patch_0002080.png,11.63,0.898,0.123
patch_0001195.png,27.06,0.891,0.093
patch_0000072.png,18.5,0.9,0.085
patch_0002893.png,25.56,0.892,0.09
patch_0003974.png,15.14,0.893,0.118
patch_0000413.png,10.64,0.896,0.143
patch_0001986.png,17.11,0.896,0.098
patch_0001253.png,29.17,0.861,0.142
patch_0001957.png,13.2,0.888,0.154
patch_0001282.png,18.13,0.895,0.095
patch_0000365.png,14.04,0.892,0.135
patch_0003270.png,22.55,0.89,0.117
patch_0002842.png,41.23,0.84,0.159
patch_0002430.png,19.09,0.902,0.077
patch_0000704.png,17.2,0.894,0.107
patch_0001144.png,13.48,0.893,0.092
patch_0003611.png,16.93,0.897,0.094
patch_0004216.png,11.78,0.894,0.149
patch_0001548.png,15.55,0.867,0.202
patch_0005037.png,29.53,0.897,0.07
patch_0000769.png,16.07,0.855,0.086
patch_0001129.png,10.67,0.9,0.114
patch_0004677.png,20.3,0.89,0.136
patch_0004101.png,32.98,0.867,0.111
patch_0003919.png,16.45,0.877,0.151
patch_0004560.png,20.48,0.895,0.111
patch_0004912.png,48.61,0.812,0.201
patch_0001707.png,29.95,0.882,0.109
patch_0000147.png,11.13,0.876,0.19
patch_0003052.png,17.13,0.893,0.126
patch_0002612.png,18.23,0.891,0.109
patch_0000281.png,37.79,0.88,0.108
patch_0000526.png,23.29,0.892,0.099
patch_0001366.png,22.47,0.9,0.077
patch_0004438.png,22.27,0.891,0.12
patch_0002273.png,22.58,0.88,0.138
patch_0003394.png,10.26,0.901,0.122
patch_0003841.png,24.17,0.888,0.097
patch_0003433.png,19.02,0.882,0.133
patch_0003345.png,29.14,0.865,0.158
patch_0003890.png,44.89,0.79,0.215
patch_0002977.png,13.56,0.901,0.104
patch_0001410.png,18.23,0.901,0.06
patch_0001862.png,14.25,0.855,0.226
patch_0000250.png,35.32,0.885,0.086
patch_0000985.png,18.14,0.891,0.104
patch_0002164.png,16.35,0.843,0.233
patch_0003724.png,27.79,0.891,0.077
patch_0003083.png,94.54,0.221,0.26
patch_0000631.png,18.93,0.883,0.06
patch_0000196.png,21.01,0.819,0.264
patch_0004088.png,13.36,0.9,0.116
patch_0003261.png,69.33,0.414,0.388
patch_0002386.png,10.46,0.897,0.13
patch_0002421.png,25.94,0.88,0.12
patch_0002853.png,15.02,0.9,0.103
patch_0001534.png,12.8,0.901,0.091
patch_0000374.png,21.1,0.864,0.182
patch_0002040.png,13.81,0.889,0.13
patch_0003600.png,15.61,0.895,0.122
patch_0000715.png,14.29,0.896,0.083
patch_0001155.png,13.15,0.858,0.214
patch_0001184.png,12.59,0.901,0.106
patch_0000063.png,46.96,0.851,0.14
patch_0003176.png,16.09,0.889,0.143
patch_0002091.png,14.32,0.888,0.139
patch_0000870.png,33.39,0.743,0.318
patch_0001242.png,15.88,0.856,0.205
patch_0002357.png,17.77,0.897,0.098
patch_0002882.png,21.06,0.82,0.254
patch_0003517.png,19.25,0.892,0.105
patch_0003965.png,19.94,0.878,0.144
patch_0003789.png,22.06,0.897,0.074
patch_0004782.png,76.73,0.789,0.163
patch_0000928.png,18.48,0.893,0.1
patch_0004836.png,27.62,0.896,0.085
patch_0004444.png,11.44,0.882,0.179
patch_0004495.png,33.93,0.868,0.132
patch_0004332.png,27.16,0.894,0.075
patch_0002579.png,13.35,0.871,0.189
patch_0005113.png,38.04,0.884,0.071
patch_0004753.png,24.08,0.894,0.104
patch_0002118.png,22.29,0.896,0.088
patch_0003758.png,38.92,0.837,0.167
patch_0002426.png,10.97,0.893,0.153
patch_0002381.png,11.83,0.898,0.134
patch_0003266.png,10.08,0.89,0.151
patch_0000373.png,25.35,0.882,0.125
patch_0001533.png,10.9,0.902,0.091
patch_0001941.png,11.34,0.893,0.15
patch_0001294.png,12.78,0.879,0.16
patch_0003607.png,11.92,0.9,0.093
patch_0000064.png,38.84,0.86,0.137
patch_0001183.png,18.8,0.869,0.171
patch_0001624.png,11.86,0.878,0.176
patch_0002096.png,30.28,0.881,0.134
patch_0002731.png,12.95,0.858,0.213
patch_0001245.png,22.53,0.883,0.131
patch_0004969.png,55.47,0.765,0.247
patch_0000405.png,17.02,0.893,0.127
patch_0000877.png,10.39,0.883,0.168
patch_0003962.png,19.05,0.9,0.069
patch_0003510.png,21.89,0.897,0.082
patch_0002885.png,15.51,0.893,0.117
patch_0002669.png,11.75,0.901,0.119
patch_0004785.png,56.11,0.779,0.232
patch_0004022.png,36.66,0.864,0.107
patch_0003448.png,44.63,0.812,0.194
patch_0002208.png,19.57,0.89,0.089
patch_0004443.png,25.66,0.891,0.092
patch_0004831.png,26.92,0.889,0.091
patch_0004335.png,31.64,0.883,0.109
patch_0001819.png,11.54,0.893,0.137
patch_0004492.png,30.81,0.894,0.064
patch_0003499.png,13.67,0.898,0.117
patch_0004754.png,21.98,0.899,0.101
patch_0005114.png,56.12,0.867,0.074
patch_0004211.png,20.68,0.872,0.165
patch_0002828.png,19.76,0.901,0.089
patch_0001689.png,11.72,0.89,0.163
patch_0004670.png,43.42,0.858,0.135
patch_0005030.png,35.26,0.88,0.11
patch_0004106.png,34.86,0.848,0.151
patch_0001658.png,22.26,0.896,0.096
patch_0001239.png,15.6,0.88,0.152
patch_0004915.png,45.57,0.837,0.177
patch_0004567.png,26.39,0.868,0.168
patch_0000479.png,11.73,0.9,0.136
patch_0001700.png,10.54,0.896,0.138
patch_0002615.png,83.05,0.818,0.143
patch_0003055.png,10.34,0.893,0.155
patch_0001361.png,21.55,0.893,0.101
patch_0004398.png,27.8,0.789,0.291
patch_0000953.png,15.37,0.894,0.117
patch_0003434.png,17.36,0.893,0.104
patch_0003846.png,17.68,0.887,0.119
patch_0002274.png,17.78,0.888,0.129
patch_0002970.png,24.86,0.899,0.071
patch_0003897.png,18.35,0.879,0.148
patch_0000982.png,17.38,0.888,0.122
patch_0000257.png,26.38,0.898,0.062
patch_0004349.png,15.26,0.892,0.15
patch_0001865.png,16.86,0.873,0.173
patch_0001417.png,10.15,0.883,0.171
patch_0003084.png,93.85,0.222,0.268
patch_0003723.png,21.28,0.901,0.064
patch_0002163.png,10.01,0.9,0.146
patch_0001076.png,11.93,0.9,0.115
patch_0004728.png,44.07,0.856,0.136
patch_0004263.png,14.77,0.898,0.096
patch_0005423.png,22.13,0.901,0.064
patch_0003268.png,27.6,0.888,0.099
patch_0002428.png,14.61,0.902,0.098
patch_0005042.png,39.74,0.861,0.129
patch_0004602.png,22.27,0.901,0.094
patch_0002049.png,17.23,0.884,0.149
patch_0003609.png,20.47,0.882,0.122
patch_0002098.png,18.79,0.901,0.095
patch_0004174.png,22.68,0.884,0.12
patch_0005093.png,17.74,0.893,0.104
patch_0000879.png,11.96,0.898,0.118
patch_0004967.png,46.87,0.82,0.188
patch_0004515.png,15.75,0.895,0.14
patch_0002206.png,17.43,0.891,0.146
patch_0003446.png,17.87,0.901,0.085
patch_0003834.png,10.86,0.889,0.147
patch_0003497.png,34.0,0.852,0.165
patch_0002570.png,14.52,0.899,0.117
patch_0002902.png,15.82,0.898,0.12
patch_0001817.png,14.85,0.894,0.13
patch_0001465.png,20.47,0.899,0.073
patch_0000225.png,11.18,0.898,0.119
patch_0003751.png,13.4,0.889,0.136
patch_0000644.png,15.98,0.867,0.192
